Time, Server1 (%), Server2 (%), Server3 (%), Server4 (%), Server1_LB (MB/s), Server2_LB (MB/s), Server3_LB (MB/s), Server4_LB (MB/s), PCIeChannel1 (MB/s), PCIeChannel2 (MB/s), PCIeChannel3 (MB/s), PCIeChannel4 (MB/s), JBOD1 rate (MB/s),  JBOD2 rate (MB/s), SSD rate (MB/s), JBOD1 (MB), JBOD2 (MB), SSD (MB), Cache (MB)
75.2, 0.73, 0.73, 0.73, 0.73, 0.314392, 26.096600, 208.674394, 0.314392, 0.314392, 43.612963, 1.001655, 0.314392, 1.591711, 1.591711, 0.000000, 3369.22, 3364.93, 3372.03, 30.91
75.3, 0.73, 0.73, 0.73, 0.73, 0.314392, 0.314392, 0.994755, 32.139767, 0.314392, 0.314392, 191.728815, 0.311686, 1.591711, 1.591711, 0.000000, 3374.85, 3371.07, 3376.45, 14.78
75.4, 0.73, 0.73, 0.73, 0.73, 0.314392, 34.261204, 172.906339, 0.314392, 0.314392, 0.314392, 0.997515, 0.314392, 1.591711, 1.591711, 0.000000, 3379.65, 3375.81, 3380.35, 25.41
75.5, 0.73, 0.73, 0.73, 0.73, 0.314392, 0.314392, 0.659398, 0.314392, 43.721608, 0.314392, 201.556484, 0.311686, 0.509237, 0.509237, 0.000000, 3380.86, 3377.66, 3383.94, 42.88
75.6, 0.73, 0.73, 0.73, 0.73, 0.314392, 0.314392, 205.329815, 0.314392, 0.314392, 13.478703, 0.656643, 0.314392, 1.591711, 1.591711, 0.000000, 3386.62, 3383.42, 3392.70, 22.59
75.7, 0.73, 0.73, 0.73, 0.73, 0.314392, 0.314392, 0.994755, 10.267253, 0.314392, 0.314392, 211.560290, 1.977242, 1.591711, 1.591711, 0.000000, 3392.45, 3389.25, 3396.86, 18.88
75.8, 0.73, 0.73, 0.73, 0.73, 33.796932, 27.987370, 186.829814, 0.314392, 17.302010, 0.314392, 1.000275, 0.314392, 1.591711, 1.591711, 0.000000, 3396.54, 3393.34, 3401.54, 18.11
75.9, 0.73, 0.73, 0.73, 0.73, 0.314392, 0.314392, 0.312972, 38.385010, 0.314392, 0.314392, 1.001655, 0.314392, 1.591711, 1.591711, 0.000000, 3399.62, 3396.16, 3401.54, 36.35
76.0, 0.73, 0.73, 0.74, 0.73, 0.314392, 0.314392, 179.297776, 0.314392, 0.314392, 0.314392, 183.188105, 0.314392, 0.854938, 1.591711, 0.000000, 3404.42, 3399.74, 3409.54, 32.06
76.1, 0.73, 0.73, 0.74, 0.74, 9.909759, 0.314392, 1.001633, 0.314392, 0.314392, 0.314392, 0.997515, 39.636096, 1.591711, 1.591711, 0.000000, 3410.18, 3405.50, 3416.83, 25.54
76.2, 0.74, 0.73, 0.74, 0.74, 0.314392, 0.314392, 1.338386, 0.314392, 5.227766, 0.314392, 190.696841, 0.314392, 1.591711, 1.591711, 0.000000, 3416.00, 3411.33, 3416.90, 25.98
76.3, 0.74, 0.74, 0.74, 0.74, 0.314392, 0.314392, 179.621597, 0.314392, 0.314392, 15.191075, 0.656643, 0.314392, 0.509237, 0.509237, 0.000000, 3419.78, 3415.81, 3420.54, 26.24
76.4, 0.74, 0.74, 0.74, 0.74, 0.314392, 0.314392, 0.997515, 23.555141, 0.314392, 0.314392, 192.225544, 31.093741, 0.509237, 0.509237, 0.000000, 3424.58, 3419.84, 3428.74, 33.60
76.5, 0.74, 0.74, 0.74, 0.74, 5.351127, 0.314392, 211.225009, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3428.74, 3424.77, 3428.74, 36.74
76.6, 0.74, 0.74, 0.74, 0.74, 0.314392, 13.134961, 0.659398, 0.314392, 19.105529, 0.314392, 216.663294, 0.314392, 0.509237, 0.509237, 0.000000, 3431.30, 3427.33, 3436.03, 36.54
76.7, 0.74, 0.74, 0.74, 0.74, 0.314392, 0.314392, 208.596442, 0.314392, 0.314392, 11.143708, 0.656643, 36.153639, 1.591711, 1.591711, 0.000000, 3437.06, 3433.09, 3440.64, 20.48
76.8, 0.74, 0.74, 0.75, 0.74, 0.314392, 0.314392, 0.994755, 0.314392, 20.848761, 0.314392, 149.367074, 3.385954, 1.591711, 1.591711, 0.000000, 3442.88, 3438.91, 3444.61, 17.09
76.9, 0.74, 0.74, 0.75, 0.75, 33.948345, 36.786977, 184.594542, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 1.050474, 1.050474, 0.000000, 3446.98, 3445.06, 3449.15, 26.82
77.0, 0.75, 0.74, 0.75, 0.75, 0.314392, 0.314392, 0.653883, 32.329498, 0.314392, 0.314392, 1.000275, 0.314392, 0.509237, 0.509237, 0.000000, 3448.13, 3446.08, 3449.22, 49.22
77.1, 0.75, 0.75, 0.75, 0.75, 22.182801, 0.314392, 168.972056, 0.314392, 0.314392, 5.831553, 188.521508, 0.311686, 1.591711, 1.591711, 0.000000, 3452.86, 3450.82, 3461.06, 27.97
77.2, 0.75, 0.75, 0.75, 0.75, 0.314392, 0.314392, 1.001633, 0.314392, 0.314392, 0.314392, 0.997515, 0.314392, 1.591711, 1.591711, 0.000000, 3458.69, 3456.64, 3465.09, 24.58
77.3, 0.75, 0.75, 0.75, 0.75, 0.314392, 0.314392, 1.338386, 0.314392, 39.588847, 0.314392, 185.320340, 0.314392, 1.591711, 1.591711, 0.000000, 3464.38, 3462.53, 3465.09, 25.28
77.4, 0.75, 0.75, 0.75, 0.75, 0.314392, 0.314392, 182.443883, 0.314392, 0.314392, 23.212283, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3467.58, 3466.30, 3468.80, 27.01
77.5, 0.75, 0.75, 0.75, 0.75, 0.314392, 0.314392, 0.997515, 0.314392, 0.314392, 0.314392, 193.760928, 42.818220, 0.509237, 0.509237, 0.000000, 3472.32, 3471.68, 3477.76, 32.70
77.6, 0.75, 0.75, 0.75, 0.75, 28.268219, 0.314392, 211.891336, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3478.21, 3476.86, 3481.86, 29.89
77.7, 0.75, 0.75, 0.75, 0.75, 0.314392, 8.880991, 0.659398, 0.314392, 18.761716, 43.138394, 152.112324, 0.314392, 1.591711, 1.591711, 0.000000, 3482.62, 3482.24, 3486.21, 28.22
77.8, 0.75, 0.75, 0.75, 0.75, 0.314392, 0.314392, 190.523525, 0.314392, 0.314392, 21.155840, 0.655263, 36.005907, 1.050474, 1.050474, 0.000000, 3484.54, 3484.74, 3490.11, 19.90
77.9, 0.75, 0.75, 0.75, 0.75, 0.314392, 0.314392, 0.994755, 26.061727, 41.858005, 0.314392, 121.205148, 6.409540, 1.587652, 1.591711, 0.000000, 3490.37, 3490.56, 3495.42, 15.36
78.0, 0.75, 0.75, 0.76, 0.75, 42.087921, 24.660711, 164.730729, 0.314392, 11.193651, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3494.91, 3495.74, 3499.90, 38.46
78.1, 0.75, 0.75, 0.76, 0.76, 0.314392, 15.407507, 0.658023, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 0.509237, 0.509237, 0.000000, 3495.62, 3496.06, 3499.90, 49.92
78.2, 0.76, 0.75, 0.76, 0.76, 0.313195, 0.314392, 200.155501, 12.496553, 0.314392, 13.825132, 164.799028, 0.314392, 1.591711, 1.591711, 0.000000, 3498.62, 3499.07, 3510.98, 32.90
78.3, 0.76, 0.76, 0.76, 0.76, 37.581248, 0.314392, 0.998895, 0.314392, 0.311170, 0.314392, 0.996135, 0.314392, 1.591711, 1.591711, 0.000000, 3504.38, 3504.83, 3515.07, 29.76
78.4, 0.76, 0.76, 0.76, 0.76, 0.314392, 39.912519, 147.057905, 0.314392, 0.314392, 0.314392, 0.655263, 7.007286, 1.591711, 1.591711, 0.000000, 3510.21, 3510.66, 3515.07, 30.59
78.5, 0.76, 0.76, 0.76, 0.76, 0.314392, 14.683775, 0.996135, 0.314392, 0.314392, 0.314392, 174.494835, 0.314392, 1.591711, 1.591711, 0.000000, 3513.60, 3514.18, 3518.72, 45.06
78.6, 0.76, 0.76, 0.76, 0.76, 43.364392, 0.314392, 190.521766, 0.314392, 0.314392, 33.399242, 0.998895, 0.314392, 0.509237, 0.509237, 0.000000, 3519.30, 3520.06, 3523.46, 28.86
78.7, 0.76, 0.76, 0.76, 0.76, 0.314392, 0.314392, 1.000247, 0.314392, 0.314392, 0.314392, 196.909370, 40.989598, 1.591711, 1.591711, 0.000000, 3525.06, 3525.89, 3531.33, 21.95
78.8, 0.76, 0.76, 0.77, 0.76, 0.314392, 0.314392, 216.229176, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3529.73, 3530.50, 3531.33, 37.76
78.9, 0.76, 0.76, 0.77, 0.77, 0.314392, 0.314392, 0.994755, 33.010313, 0.314392, 0.314392, 207.160299, 0.311686, 1.591711, 1.587033, 0.000000, 3533.82, 3534.21, 3536.06, 25.28
79.0, 0.77, 0.76, 0.77, 0.77, 21.051728, 25.557155, 189.904151, 0.314392, 0.314392, 5.132685, 0.655263, 0.314392, 1.050474, 1.050474, 0.000000, 3537.86, 3538.24, 3544.32, 34.18
79.1, 0.77, 0.77, 0.77, 0.77, 0.314392, 0.314392, 0.656643, 0.314392, 0.314392, 0.314392, 209.674318, 5.598349, 1.591711, 1.591711, 0.000000, 3542.34, 3542.72, 3549.12, 33.09
79.2, 0.77, 0.77, 0.77, 0.77, 0.314392, 0.314392, 206.069148, 1.830113, 9.009578, 0.314392, 0.998895, 0.314392, 0.509237, 0.509237, 0.000000, 3548.22, 3548.61, 3553.79, 29.25
79.3, 0.77, 0.77, 0.77, 0.77, 0.314392, 0.314392, 1.272182, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 0.509237, 0.509237, 0.000000, 3551.55, 3550.72, 3557.82, 32.45
79.4, 0.77, 0.77, 0.77, 0.77, 17.231515, 0.314392, 0.997515, 0.314392, 0.314392, 0.314392, 197.512058, 0.311596, 1.591711, 1.591711, 0.000000, 3557.31, 3556.48, 3561.92, 16.96
79.5, 0.77, 0.77, 0.77, 0.77, 0.314392, 7.629278, 171.538596, 0.314392, 0.314392, 0.314392, 0.655263, 27.873778, 1.591711, 1.591711, 0.000000, 3563.07, 3562.37, 3566.78, 38.46
79.6, 0.77, 0.77, 0.77, 0.77, 0.314392, 5.267829, 0.653883, 24.590582, 3.570700, 0.314392, 200.199413, 0.314392, 1.591711, 1.591711, 0.000000, 3564.29, 3563.97, 3569.98, 45.18
79.7, 0.77, 0.77, 0.77, 0.77, 16.270505, 0.314392, 179.638523, 0.314392, 0.314392, 10.127628, 0.998895, 0.314392, 0.509237, 0.509237, 0.000000, 3568.00, 3567.30, 3569.98, 38.14
79.8, 0.77, 0.77, 0.77, 0.77, 0.314392, 0.314392, 0.997515, 0.314392, 0.314392, 0.314392, 0.996135, 36.301248, 0.509237, 0.509237, 0.000000, 3573.63, 3572.93, 3583.04, 26.69
79.9, 0.77, 0.77, 0.77, 0.77, 0.314392, 0.314392, 189.202802, 0.314392, 39.257587, 42.292358, 57.167357, 0.314392, 1.591711, 1.591711, 0.000000, 3579.46, 3578.75, 3587.52, 23.30
80.0, 0.77, 0.77, 0.78, 0.77, 0.314392, 43.229082, 0.996135, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3584.45, 3584.19, 3587.52, 25.60
80.1, 0.77, 0.77, 0.78, 0.78, 37.903712, 0.314392, 196.056984, 14.615823, 5.032841, 0.314392, 0.658023, 0.314392, 1.588467, 1.591711, 0.000000, 3587.26, 3587.01, 3591.87, 41.22
80.2, 0.78, 0.77, 0.78, 0.78, 0.314392, 33.924232, 212.108753, 0.314392, 0.314392, 11.772231, 178.708233, 0.314392, 1.591711, 1.591711, 0.000000, 3593.73, 3591.81, 3596.10, 25.73
80.3, 0.78, 0.78, 0.78, 0.78, 0.314392, 0.314392, 1.337006, 0.314392, 0.314392, 0.314392, 0.994755, 25.173781, 1.591711, 1.591711, 0.000000, 3599.04, 3597.12, 3604.29, 32.51
80.4, 0.78, 0.78, 0.78, 0.78, 0.314392, 0.314392, 0.994755, 0.314392, 20.758664, 0.314392, 165.879854, 0.314392, 1.050474, 1.050474, 0.000000, 3603.07, 3601.41, 3608.58, 32.70
80.5, 0.78, 0.78, 0.78, 0.78, 23.429977, 24.712730, 157.443157, 0.314392, 0.314392, 0.314392, 1.338386, 0.314392, 0.509237, 0.509237, 0.000000, 3606.98, 3606.02, 3612.80, 20.03
80.6, 0.78, 0.78, 0.78, 0.78, 0.314392, 19.094110, 0.656643, 0.314392, 0.314392, 41.619315, 205.129295, 0.314392, 0.919681, 0.509237, 0.000000, 3612.74, 3611.78, 3617.47, 29.57
80.7, 0.78, 0.78, 0.78, 0.78, 0.314392, 0.314392, 199.338324, 19.565851, 0.314392, 0.314392, 0.655263, 39.178250, 1.591711, 1.591711, 0.000000, 3616.32, 3613.82, 3621.76, 32.51
80.8, 0.78, 0.78, 0.78, 0.78, 0.314392, 0.314392, 1.248472, 0.314392, 0.314392, 36.370364, 141.025761, 0.314392, 0.509237, 0.509237, 0.000000, 3620.80, 3618.30, 3626.94, 31.23
80.9, 0.78, 0.78, 0.78, 0.78, 5.888084, 0.314392, 212.616398, 0.314392, 0.314392, 18.533978, 0.997515, 0.314392, 1.591711, 1.591711, 0.000000, 3626.82, 3623.87, 3630.78, 28.74
81.0, 0.78, 0.78, 0.78, 0.78, 0.314392, 31.930930, 0.653883, 34.312058, 0.314392, 0.314392, 192.271098, 0.314392, 1.591711, 1.591711, 0.000000, 3633.09, 3629.06, 3635.07, 25.98
81.1, 0.78, 0.78, 0.78, 0.78, 0.314392, 0.314392, 170.274747, 12.663932, 0.314392, 0.314392, 0.994755, 6.884658, 1.591711, 1.591711, 0.000000, 3637.76, 3633.54, 3638.91, 25.98
81.2, 0.78, 0.78, 0.79, 0.78, 0.314392, 0.314392, 0.985985, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3639.49, 3635.26, 3643.07, 44.16
81.3, 0.78, 0.78, 0.79, 0.79, 0.314392, 34.013950, 170.307421, 0.314392, 13.162584, 30.141801, 161.576390, 0.314392, 0.509237, 0.509237, 0.000000, 3643.58, 3639.42, 3647.55, 31.62
81.4, 0.79, 0.78, 0.79, 0.79, 0.314392, 0.314392, 0.996135, 0.314392, 0.314392, 14.030794, 0.653883, 41.323108, 1.591711, 1.591711, 0.000000, 3649.34, 3645.18, 3655.81, 24.83
81.5, 0.79, 0.79, 0.79, 0.79, 0.314392, 0.314392, 0.994755, 22.803554, 0.314392, 0.314392, 68.733260, 0.314392, 1.591711, 1.591711, 0.000000, 3655.17, 3651.01, 3660.22, 21.82
81.6, 0.79, 0.79, 0.79, 0.79, 0.314392, 39.997331, 139.269455, 0.314392, 0.314392, 16.416791, 23.163117, 0.314392, 1.591711, 1.591711, 0.000000, 3659.33, 3655.49, 3660.29, 26.11
81.7, 0.79, 0.79, 0.79, 0.79, 0.314392, 25.954242, 0.656643, 0.314392, 0.314392, 0.310302, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3663.04, 3659.20, 3663.36, 28.67
81.8, 0.79, 0.79, 0.79, 0.79, 0.314392, 0.314392, 191.872270, 34.301901, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3669.82, 3664.00, 3667.33, 39.30
81.9, 0.79, 0.79, 0.79, 0.79, 0.314392, 0.314392, 1.228666, 0.314392, 0.314392, 0.314392, 201.349301, 0.311686, 1.591711, 1.591711, 0.000000, 3675.20, 3669.63, 3675.58, 33.15
82.0, 0.79, 0.79, 0.80, 0.79, 21.116574, 0.314392, 176.678418, 0.314392, 0.314392, 4.257744, 0.653883, 0.314392, 1.591711, 1.591711, 0.000000, 3678.66, 3675.20, 3680.00, 32.77
82.1, 0.79, 0.79, 0.80, 0.80, 0.314392, 0.314392, 0.997515, 0.314392, 38.085190, 0.314392, 169.016533, 13.211339, 1.591711, 1.591711, 0.000000, 3682.94, 3679.23, 3684.54, 19.90
82.2, 0.80, 0.79, 0.80, 0.80, 0.314392, 3.761197, 0.653883, 26.737015, 0.314392, 0.314392, 0.997515, 0.314392, 1.587092, 1.591711, 0.000000, 3688.77, 3685.06, 3688.58, 17.34
82.3, 0.80, 0.80, 0.80, 0.80, 16.603752, 0.314392, 144.331260, 20.417397, 0.314392, 23.083283, 98.215358, 2.890366, 1.591711, 1.591711, 0.000000, 3691.39, 3686.66, 3693.25, 34.69
82.4, 0.80, 0.80, 0.80, 0.80, 0.314392, 0.314392, 0.969252, 0.314392, 0.314392, 33.919024, 10.740531, 0.314392, 0.509237, 0.509237, 0.000000, 3695.81, 3690.56, 3693.25, 39.49
82.5, 0.80, 0.80, 0.80, 0.80, 0.314392, 0.314392, 187.493384, 0.314392, 0.314392, 0.314392, 0.994755, 0.314392, 1.591711, 1.591711, 0.000000, 3699.07, 3693.82, 3701.31, 38.08
82.6, 0.80, 0.80, 0.80, 0.80, 0.312390, 14.035117, 0.996135, 0.314392, 0.314392, 0.314392, 0.655263, 23.538464, 1.591711, 1.591711, 0.000000, 3704.83, 3699.58, 3705.66, 35.46
82.7, 0.80, 0.80, 0.80, 0.80, 0.314392, 0.314392, 0.994755, 42.172560, 0.314392, 26.893540, 128.627201, 0.314392, 1.591711, 1.591711, 0.000000, 3710.66, 3705.41, 3710.21, 32.45
82.8, 0.80, 0.80, 0.80, 0.80, 0.314392, 41.733535, 105.397169, 22.139215, 6.109982, 33.380751, 0.997515, 0.314392, 0.509237, 1.445636, 0.000000, 3712.90, 3709.76, 3714.50, 34.75
82.9, 0.80, 0.80, 0.80, 0.80, 0.314392, 32.065765, 209.263771, 0.314392, 0.314392, 0.314392, 175.703846, 0.311686, 0.509237, 0.509237, 0.000000, 3717.50, 3715.20, 3719.23, 33.22
83.0, 0.80, 0.80, 0.80, 0.80, 0.314392, 0.314392, 0.994931, 0.314392, 0.314392, 0.314392, 0.994755, 10.260732, 1.591711, 1.591711, 0.000000, 3722.69, 3720.90, 3724.29, 30.59
83.1, 0.80, 0.80, 0.80, 0.80, 0.314392, 0.314392, 0.994755, 0.314392, 0.314392, 0.314392, 0.998895, 0.314392, 0.509237, 0.509237, 0.000000, 3728.58, 3726.78, 3728.70, 27.65
83.2, 0.80, 0.80, 0.81, 0.80, 35.911078, 36.011549, 113.843705, 0.314392, 17.345975, 41.834305, 132.336132, 0.314392, 0.509237, 0.509237, 0.000000, 3733.06, 3731.26, 3732.61, 28.03
83.3, 0.80, 0.80, 0.81, 0.81, 12.287751, 0.314392, 0.996135, 0.314392, 0.314392, 43.709120, 0.653883, 40.470717, 1.591711, 1.591711, 0.000000, 3736.00, 3734.59, 3736.45, 31.23
83.4, 0.81, 0.80, 0.81, 0.81, 0.314392, 0.314392, 217.994794, 0.314392, 18.517637, 0.314392, 124.591316, 28.889727, 1.591711, 1.591711, 0.000000, 3741.76, 3740.35, 3740.54, 28.99
83.5, 0.81, 0.81, 0.81, 0.81, 0.314392, 0.314392, 0.653883, 0.310232, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3745.92, 3745.47, 3745.34, 41.54
83.6, 0.81, 0.81, 0.81, 0.81, 9.710854, 0.314392, 65.634073, 0.314392, 0.314392, 0.314392, 194.491756, 0.314392, 0.509237, 0.509237, 0.000000, 3748.16, 3747.01, 3749.76, 46.66
83.7, 0.81, 0.81, 0.81, 0.81, 0.314392, 0.314392, 113.132865, 0.314392, 0.314392, 0.314392, 1.338386, 0.314392, 1.587652, 1.591711, 0.000000, 3753.98, 3752.83, 3754.62, 30.21
83.8, 0.81, 0.81, 0.81, 0.81, 0.314392, 18.366292, 0.994755, 0.314392, 0.314392, 0.314392, 0.994755, 43.485994, 1.591711, 1.591711, 0.000000, 3759.74, 3758.59, 3763.39, 23.36
83.9, 0.81, 0.81, 0.81, 0.81, 0.314392, 0.314392, 83.558665, 0.314392, 0.314392, 41.623342, 114.717210, 0.314392, 1.591711, 1.591711, 0.000000, 3765.25, 3762.94, 3763.46, 26.88
84.0, 0.81, 0.81, 0.82, 0.81, 0.314392, 5.165131, 94.777580, 6.865026, 9.228114, 38.422251, 0.997515, 0.314392, 1.591711, 1.591711, 0.000000, 3767.74, 3765.44, 3767.81, 44.22
84.1, 0.81, 0.81, 0.82, 0.82, 0.314392, 0.314392, 0.996135, 0.314392, 0.314392, 0.314392, 174.312748, 0.311686, 0.509237, 0.509237, 0.000000, 3770.62, 3769.02, 3771.71, 33.98
84.2, 0.82, 0.81, 0.82, 0.82, 0.314392, 0.314392, 221.092290, 0.314392, 0.314392, 0.314392, 0.994755, 0.617635, 0.509237, 0.509237, 0.000000, 3776.38, 3774.78, 3779.97, 27.71
84.3, 0.82, 0.82, 0.82, 0.82, 0.314392, 0.314392, 0.994755, 8.229154, 0.314392, 0.314392, 0.998895, 0.314392, 1.591711, 1.591711, 0.000000, 3782.14, 3780.54, 3784.58, 25.09
84.4, 0.82, 0.82, 0.82, 0.82, 41.752447, 0.314392, 189.550311, 0.314392, 12.955061, 0.314392, 192.187945, 0.314392, 1.591711, 1.591711, 0.000000, 3786.75, 3787.46, 3784.58, 27.01
84.5, 0.82, 0.82, 0.82, 0.82, 0.314392, 42.389842, 0.851855, 43.300382, 0.314392, 37.497283, 0.653883, 43.821813, 1.591711, 1.591711, 0.000000, 3789.44, 3790.14, 3788.74, 30.98
84.6, 0.82, 0.82, 0.82, 0.82, 9.054505, 0.314392, 147.882812, 19.020546, 0.314392, 0.314392, 142.464784, 32.174815, 1.591711, 1.591711, 0.000000, 3795.20, 3795.90, 3793.34, 28.42
84.7, 0.82, 0.82, 0.82, 0.82, 0.314392, 0.314392, 0.994755, 0.314392, 0.314392, 0.314392, 0.997515, 0.314392, 1.591711, 1.591711, 0.000000, 3799.55, 3801.73, 3797.95, 40.70
84.8, 0.82, 0.82, 0.82, 0.82, 0.314392, 30.210487, 180.978219, 0.314392, 0.314392, 27.676514, 164.215483, 0.314392, 1.591711, 1.591711, 0.000000, 3804.42, 3805.63, 3802.69, 40.64
84.9, 0.82, 0.82, 0.82, 0.82, 0.314392, 0.314392, 0.996091, 0.314392, 0.310904, 0.314392, 1.338386, 0.314392, 0.509237, 0.509237, 0.000000, 3809.09, 3809.98, 3807.23, 27.20
85.0, 0.82, 0.82, 0.82, 0.82, 0.314392, 0.314392, 0.994755, 2.295827, 0.314392, 0.314392, 0.994755, 0.314392, 1.591711, 1.591711, 0.000000, 3814.02, 3814.91, 3816.45, 21.82
85.1, 0.82, 0.82, 0.82, 0.82, 6.628519, 0.314392, 188.585433, 0.314392, 38.627227, 38.821435, 112.215814, 12.947158, 1.591711, 1.591711, 0.000000, 3817.41, 3819.65, 3816.45, 40.77
85.2, 0.82, 0.82, 0.83, 0.82, 0.314392, 27.496050, 0.653883, 0.314392, 12.113267, 29.509265, 210.990952, 0.311686, 1.591711, 1.591711, 0.000000, 3821.18, 3823.42, 3819.97, 43.26
85.3, 0.82, 0.82, 0.83, 0.83, 0.314392, 0.314392, 201.583850, 26.091744, 0.314392, 0.314392, 0.994755, 27.091651, 1.568343, 1.591711, 0.000000, 3823.10, 3825.15, 3824.06, 49.22
85.4, 0.83, 0.82, 0.83, 0.83, 36.631740, 0.314392, 0.994755, 0.314392, 0.314392, 0.314392, 92.889351, 0.314392, 0.509237, 0.509237, 0.000000, 3828.93, 3830.98, 3834.18, 27.52
85.5, 0.83, 0.83, 0.83, 0.83, 0.314392, 17.860043, 162.947703, 0.314392, 0.314392, 0.314392, 71.936253, 0.314392, 1.591711, 1.591711, 0.000000, 3834.69, 3836.74, 3839.17, 24.64
85.6, 0.83, 0.83, 0.83, 0.83, 0.314392, 3.215365, 0.991995, 0.314392, 2.131929, 0.314392, 0.658023, 0.314392, 1.591711, 1.591711, 0.000000, 3840.06, 3842.24, 3839.17, 27.39
85.7, 0.83, 0.83, 0.83, 0.83, 0.314392, 0.314392, 223.087828, 0.314392, 0.314392, 18.156321, 209.594838, 0.311686, 1.591711, 1.591711, 0.000000, 3842.50, 3844.67, 3843.84, 31.55
85.8, 0.83, 0.83, 0.83, 0.83, 0.314392, 0.314392, 0.994755, 0.314392, 0.314392, 0.314392, 0.655263, 0.314392, 1.591711, 1.591711, 0.000000, 3848.19, 3850.56, 3848.51, 28.99
85.9, 0.83, 0.83, 0.83, 0.83, 0.314392, 24.907019, 215.253079, 0.314392, 8.179028, 0.314392, 116.091281, 0.314392, 1.591711, 1.591711, 0.000000, 3853.38, 3856.58, 3858.11, 35.58
86.0, 0.83, 0.83, 0.84, 0.83, 0.314392, 0.314392, 0.993375, 25.659222, 36.527149, 0.314392, 25.932524, 0.314392, 1.591711, 1.591711, 0.000000, 3857.02, 3860.99, 3858.11, 41.22
86.1, 0.83, 0.83, 0.84, 0.84, 8.268195, 37.021262, 178.365837, 0.314392, 0.314392, 16.177761, 0.996135, 0.314392, 1.591711, 1.591711, 0.000000, 3861.89, 3865.54, 3862.40, 27.58
86.2, 0.84, 0.83, 0.84, 0.84, 0.314392, 0.314392, 0.655241, 0.312434, 0.314392, 0.314392, 0.655263, 36.776801, 1.591711, 1.591711, 0.000000, 3865.79, 3869.44, 3871.17, 24.77
86.3, 0.84, 0.84, 0.84, 0.84, 0.314392, 0.314392, 214.012150, 3.654345, 0.314392, 0.314392, 140.215316, 17.295147, 1.591711, 1.591711, 0.000000, 3870.53, 3875.58, 3871.17, 41.41
86.4, 0.84, 0.84, 0.84, 0.84, 0.314392, 0.314392, 1.332866, 0.314392, 0.481692, 0.314392, 0.656643, 0.314392, 1.050474, 1.050474, 0.000000, 3874.56, 3879.62, 3875.14, 43.14
86.5, 0.84, 0.84, 0.84, 0.84, 8.116613, 0.314392, 0.994755, 0.314392, 0.314392, 0.314392, 111.307841, 0.314392, 1.591711, 1.591711, 0.000000, 3878.27, 3882.37, 3880.13, 45.50
86.6, 0.84, 0.84, 0.84, 0.84, 0.314392, 7.215333, 182.186317, 0.314392, 11.023195, 25.750956, 19.118408, 0.314392, 0.509237, 0.509237, 0.000000, 3884.10, 3888.19, 3888.96, 25.15
86.7, 0.84, 0.84, 0.84, 0.84, 0.314392, 0.314392, 0.653856, 20.039884, 0.314392, 0.314392, 0.994755, 32.991233, 1.591711, 1.591711, 0.000000, 3889.41, 3894.40, 3893.50, 22.91
86.8, 0.84, 0.84, 0.84, 0.84, 19.278210, 0.314392, 182.107853, 0.314392, 0.314392, 0.314392, 216.623092, 0.314392, 1.591711, 1.591711, 0.000000, 3893.44, 3899.33, 3893.50, 27.78
86.9, 0.84, 0.84, 0.84, 0.84, 0.314392, 0.314392, 0.994755, 0.314392, 0.314392, 28.838589, 0.653883, 0.314392, 1.591711, 1.591711, 0.000000, 3895.42, 3901.31, 3898.05, 46.98
87.0, 0.84, 0.84, 0.84, 0.84, 0.314392, 26.505337, 213.147220, 0.314392, 0.314392, 0.314392, 174.442261, 29.792331, 0.509237, 0.509237, 0.000000, 3900.10, 3906.05, 3903.68, 32.06
87.1, 0.84, 0.84, 0.84, 0.84, 0.314392, 0.314392, 0.993375, 25.173607, 0.314392, 0.312898, 0.997515, 0.314392, 1.591711, 1.591711, 0.000000, 3905.22, 3911.36, 3912.45, 26.75
87.2, 0.84, 0.84, 0.85, 0.84, 0.314392, 37.382434, 170.889518, 0.314392, 8.961681, 0.314392, 93.552340, 20.848435, 1.591711, 1.591711, 0.000000, 3911.42, 3916.80, 3912.45, 28.99
87.3, 0.84, 0.84, 0.85, 0.85, 0.314392, 0.314392, 0.655241, 0.314392, 15.885675, 0.314392, 48.325432, 0.314392, 1.591711, 1.591711, 0.000000, 3916.54, 3922.24, 3916.86, 27.97
