Time, Server1 (%), Server2 (%), Server3 (%), Server4 (%), Server1_LB (MB/s), Server2_LB (MB/s), Server3_LB (MB/s), Server4_LB (MB/s), PCIeChannel1 (MB/s), PCIeChannel2 (MB/s), PCIeChannel3 (MB/s), PCIeChannel4 (MB/s), JBOD1 rate (MB/s),  JBOD2 rate (MB/s), SSD rate (MB/s), JBOD1 (MB), JBOD2 (MB), SSD (MB), Cache (MB)
0.1, 0.00, 0.00, 0.00, 0.00, 0.071918, 0.037278, 0.052602, 0.037278, 0.037278, 0.037278, 0.042775, 0.037278, 0.071907, 0.130371, 0.000000, 0.00, 0.00, 0.00, 0.00
0.2, 0.00, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.048272, 0.037278, 0.107368, 0.037278, 0.037278, 0.037278, 0.081829, 0.068924, 0.000000, 9.28, 9.60, 9.98, 0.06
0.3, 0.00, 0.00, 0.00, 0.00, 0.141196, 0.037278, 0.141196, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.150440, 0.000000, 18.75, 19.52, 19.46, 0.13
0.4, 0.01, 0.00, 0.00, 0.00, 0.037278, 0.034422, 0.175835, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.113158, 0.000000, 27.58, 30.34, 28.74, 0.19
0.5, 0.01, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.071918, 0.037278, 0.037278, 0.037278, 0.035564, 0.037278, 0.073259, 0.184495, 0.000000, 37.70, 40.51, 37.38, 0.26
0.6, 0.02, 0.00, 0.00, 0.00, 0.127344, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.131556, 0.035451, 0.076247, 0.076247, 0.000000, 46.46, 50.37, 47.81, 0.06
0.7, 0.02, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.141196, 0.037278, 0.037278, 0.035895, 0.037278, 0.037278, 0.103840, 0.224155, 0.000000, 55.94, 58.50, 59.07, 0.38
0.8, 0.02, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 64.77, 68.29, 69.57, 0.00
0.9, 0.03, 0.00, 0.00, 0.00, 0.037278, 0.032348, 0.037278, 0.033911, 0.227714, 0.037278, 0.279753, 0.033911, 0.076247, 0.076247, 0.000000, 73.54, 77.50, 80.32, 0.45
1.0, 0.03, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.052762, 0.037278, 0.037278, 0.037278, 0.087402, 0.037278, 0.184495, 0.174707, 0.000000, 84.22, 86.14, 89.98, 0.58
1.1, 0.03, 0.00, 0.00, 0.00, 0.299802, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 93.06, 96.38, 99.71, 0.64
1.2, 0.03, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.034893, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 101.38, 107.20, 109.82, 0.26
1.3, 0.04, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.416955, 0.037278, 0.404210, 0.037278, 0.076247, 0.076247, 0.000000, 110.72, 116.54, 120.19, 0.06
1.4, 0.04, 0.00, 0.00, 0.00, 0.256003, 0.037278, 0.037278, 0.037278, 0.253720, 0.037278, 0.433801, 0.037278, 0.076247, 0.076247, 0.000000, 119.81, 125.50, 131.01, 0.38
1.5, 0.05, 0.00, 0.00, 0.00, 0.488389, 0.037278, 0.037278, 0.037278, 0.137198, 0.037278, 0.464415, 0.037278, 0.180587, 0.123005, 0.000000, 129.22, 136.13, 139.58, 0.90
1.6, 0.05, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 139.39, 144.70, 149.70, 0.77
1.7, 0.05, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.538278, 0.037278, 0.037278, 0.037278, 0.034537, 0.037278, 0.071621, 0.076247, 0.000000, 149.70, 153.66, 159.62, 0.38
1.8, 0.06, 0.00, 0.00, 0.00, 0.418761, 0.037278, 0.037278, 0.037278, 0.588602, 0.037278, 0.613262, 0.037278, 0.076247, 0.118994, 0.000000, 160.06, 164.03, 167.87, 0.06
1.9, 0.06, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.034075, 0.037278, 0.276913, 0.292742, 0.000000, 169.86, 172.48, 178.56, 0.13
2.0, 0.06, 0.00, 0.00, 0.00, 0.660784, 0.037278, 0.037278, 0.037278, 0.179670, 0.037278, 0.624761, 0.037278, 0.076247, 0.076247, 0.000000, 179.52, 181.89, 188.29, 0.70
2.1, 0.07, 0.00, 0.00, 0.00, 0.056222, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.047410, 0.037278, 0.076247, 0.076247, 0.000000, 188.54, 192.26, 197.89, 0.51
2.2, 0.07, 0.00, 0.00, 0.00, 0.623076, 0.037278, 0.037278, 0.037278, 0.062520, 0.037278, 0.701879, 0.037278, 0.076247, 0.076247, 0.000000, 198.08, 201.54, 207.81, 0.96
2.3, 0.07, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.287159, 0.037278, 0.517693, 0.037034, 0.764701, 0.037278, 0.208348, 0.076247, 0.000000, 207.62, 210.94, 217.86, 0.13
2.4, 0.08, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.746944, 0.037278, 0.799340, 0.037278, 0.076247, 0.076247, 0.000000, 216.32, 221.25, 227.84, 0.70
2.5, 0.08, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.298051, 0.037278, 0.780735, 0.037278, 0.833979, 0.037278, 0.076247, 0.076247, 0.000000, 226.69, 230.72, 236.74, 0.13
2.6, 0.09, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.555007, 0.037278, 0.868619, 0.037278, 0.076247, 0.076247, 0.000000, 235.78, 240.13, 247.49, 0.32
2.7, 0.09, 0.00, 0.00, 0.00, 0.137913, 0.037278, 0.037278, 0.037278, 0.090903, 0.037278, 0.903258, 0.037278, 0.076247, 0.076247, 0.000000, 244.99, 249.79, 257.41, 0.70
2.8, 0.09, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.263943, 0.037278, 0.076247, 0.076247, 0.000000, 255.04, 260.42, 265.92, 0.32
2.9, 0.10, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.837864, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.283262, 0.184495, 0.000000, 264.83, 269.18, 275.84, 0.13
3.0, 0.10, 0.00, 0.00, 0.00, 0.037278, 0.037278, 1.007175, 0.037278, 0.037278, 0.037278, 0.541603, 0.037278, 0.179712, 0.292742, 0.000000, 275.78, 278.59, 284.86, 0.13
3.1, 0.10, 0.00, 0.00, 0.00, 0.980335, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.231778, 0.000000, 284.22, 288.77, 294.91, 0.13
3.2, 0.11, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.441764, 0.037278, 0.724768, 0.037278, 0.637595, 0.037278, 0.076247, 0.076247, 0.000000, 293.50, 298.05, 305.28, 0.90
3.3, 0.11, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.069901, 0.037278, 0.037278, 0.037278, 0.743675, 0.037278, 0.076247, 0.076247, 0.000000, 303.74, 308.16, 313.98, 0.64
3.4, 0.12, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.812041, 0.037278, 0.284372, 0.037278, 0.076247, 0.076247, 0.000000, 312.83, 318.66, 322.69, 2.11
3.5, 0.12, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.967546, 0.037278, 0.074255, 0.076247, 0.000000, 322.37, 328.77, 331.71, 2.18
3.6, 0.12, 0.00, 0.00, 0.00, 0.523266, 0.037278, 0.037278, 0.037278, 0.443499, 0.037278, 0.342987, 0.037278, 0.287333, 0.124961, 0.000000, 332.61, 338.50, 341.31, 0.13
3.7, 0.13, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.319502, 0.037278, 0.076247, 0.076247, 0.000000, 342.21, 347.52, 350.98, 2.30
3.8, 0.13, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.831082, 0.037278, 0.076247, 0.076247, 0.000000, 352.51, 358.02, 359.30, 2.37
3.9, 0.14, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.161087, 0.037278, 0.971746, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 362.75, 368.83, 368.19, 0.13
4.0, 0.14, 0.00, 0.00, 0.00, 0.786662, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.006322, 0.037278, 0.076247, 0.076247, 0.000000, 371.84, 378.24, 378.11, 0.13
4.1, 0.14, 0.00, 0.00, 0.00, 0.717741, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.011802, 0.036737, 0.292742, 0.213722, 0.000000, 380.99, 388.35, 388.03, 0.13
4.2, 0.15, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.541332, 0.037278, 0.916883, 0.037278, 0.037278, 0.036672, 0.076247, 0.076247, 0.000000, 389.63, 398.21, 398.34, 1.28
4.3, 0.15, 0.00, 0.00, 0.00, 0.496466, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.713096, 0.037278, 0.225920, 0.184495, 0.000000, 398.78, 407.87, 408.83, 0.13
4.4, 0.16, 0.00, 0.00, 0.00, 0.155795, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.443728, 0.037278, 0.200868, 0.076247, 0.000000, 408.00, 418.62, 417.73, 0.13
4.5, 0.16, 0.00, 0.00, 0.00, 1.381985, 0.037278, 0.037278, 0.037278, 0.119449, 0.037278, 0.037278, 0.033083, 0.292742, 0.292742, 0.000000, 417.54, 428.42, 427.33, 0.77
4.6, 0.16, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.979123, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 426.62, 438.46, 436.35, 2.88
4.7, 0.17, 0.00, 0.00, 0.00, 0.302707, 0.037278, 0.037278, 0.037278, 1.480220, 0.037278, 0.037278, 0.034824, 0.076247, 0.076247, 0.000000, 436.42, 447.68, 446.72, 1.73
4.8, 0.17, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.894270, 0.037278, 0.292742, 0.291530, 0.000000, 446.59, 457.41, 456.45, 0.38
4.9, 0.17, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.128762, 0.037278, 0.152864, 0.076247, 0.000000, 455.55, 467.46, 466.24, 0.38
5.0, 0.17, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.340734, 0.037278, 0.255494, 0.184495, 0.000000, 466.75, 476.03, 475.20, 0.83
5.1, 0.18, 0.00, 0.00, 0.00, 0.207973, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.468897, 0.037278, 0.292742, 0.292742, 0.000000, 475.97, 485.44, 485.06, 1.79
5.2, 0.18, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.518283, 0.037278, 0.863784, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 485.31, 495.62, 494.14, 3.26
5.3, 0.18, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.164577, 0.037278, 0.291119, 0.238619, 0.000000, 496.13, 503.74, 504.32, 1.86
5.4, 0.19, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 506.62, 514.30, 513.09, 0.26
5.5, 0.19, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 517.50, 522.82, 522.50, 0.26
5.6, 0.19, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.908710, 0.037278, 0.076247, 0.076247, 0.000000, 526.72, 533.18, 531.84, 0.70
5.7, 0.20, 0.00, 0.00, 0.00, 1.873084, 0.037278, 0.037278, 0.037278, 0.415952, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 536.00, 542.91, 539.90, 3.58
5.8, 0.20, 0.00, 0.00, 0.00, 0.037278, 0.037278, 1.173064, 0.037278, 0.037278, 0.037278, 0.032771, 0.037278, 0.076247, 0.076247, 0.000000, 546.94, 553.47, 548.93, 0.26
5.9, 0.21, 0.00, 0.00, 0.00, 0.150861, 0.037278, 0.037278, 0.037278, 1.707603, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 556.10, 563.78, 557.12, 3.71
6.0, 0.21, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.343464, 0.035113, 0.184495, 0.184495, 0.000000, 565.57, 574.02, 567.30, 2.05
6.1, 0.21, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.034159, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 574.59, 585.09, 576.77, 1.15
6.2, 0.21, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 584.13, 594.11, 586.82, 1.54
6.3, 0.22, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.918496, 0.037278, 0.076247, 0.076247, 0.000000, 594.05, 602.82, 596.93, 1.98
6.4, 0.22, 0.00, 0.00, 0.00, 0.829512, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.953617, 0.037278, 0.292742, 0.292742, 0.000000, 603.46, 611.65, 606.34, 4.03
6.5, 0.23, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.341220, 0.037278, 0.623316, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 614.14, 622.21, 615.30, 0.32
6.6, 0.23, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.032675, 0.037278, 0.076247, 0.076247, 0.000000, 623.87, 631.74, 625.79, 1.28
6.7, 0.23, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.966491, 0.037278, 1.593875, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 633.66, 640.83, 635.20, 0.32
6.8, 0.24, 0.00, 0.00, 0.00, 0.677795, 0.037278, 0.037278, 0.033490, 0.037278, 0.037278, 1.021425, 0.037278, 0.292742, 0.292742, 0.000000, 643.07, 650.24, 644.16, 4.29
6.9, 0.24, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 653.06, 659.39, 654.66, 2.94
7.0, 0.25, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.106967, 0.076247, 0.000000, 663.17, 669.63, 663.36, 2.56
7.1, 0.25, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.368536, 0.037278, 0.237700, 0.184495, 0.000000, 673.66, 679.04, 672.70, 2.43
7.2, 0.25, 0.00, 0.00, 0.00, 0.855362, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.741905, 0.036737, 0.292742, 0.292742, 0.000000, 683.52, 688.64, 680.70, 4.54
7.3, 0.26, 0.00, 0.00, 0.00, 2.243897, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 693.63, 697.79, 691.46, 0.32
7.4, 0.26, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.486101, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 702.98, 708.16, 702.08, 0.45
7.5, 0.27, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 2.250533, 0.037278, 0.291119, 0.292742, 0.000000, 711.30, 717.63, 710.91, 4.74
7.6, 0.27, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.600638, 0.037278, 2.220540, 0.037278, 0.037278, 0.037278, 0.076247, 0.073154, 0.000000, 721.98, 726.98, 722.24, 0.32
7.7, 0.27, 0.00, 0.00, 0.00, 0.121433, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.498749, 0.037278, 0.076247, 0.076247, 0.000000, 730.88, 736.26, 731.33, 4.86
7.8, 0.28, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.247670, 0.000000, 739.97, 746.05, 740.10, 4.93
7.9, 0.28, 0.00, 0.00, 0.00, 0.037278, 0.037278, 2.212439, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 751.17, 756.29, 749.76, 1.92
8.0, 0.28, 0.00, 0.00, 0.00, 2.258841, 0.037278, 0.037278, 0.037278, 2.510912, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 761.41, 764.99, 760.83, 0.32
8.1, 0.29, 0.00, 0.00, 0.00, 0.242622, 0.037278, 0.037278, 0.037278, 0.436421, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 771.01, 774.27, 770.50, 0.58
8.2, 0.29, 0.00, 0.00, 0.00, 0.815165, 0.037278, 0.037278, 0.037278, 1.096186, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 780.86, 784.58, 779.46, 0.64
8.3, 0.30, 0.00, 0.00, 0.00, 1.518103, 0.037278, 0.037278, 0.037278, 1.730201, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 789.82, 793.15, 789.95, 2.18
8.4, 0.30, 0.00, 0.00, 0.00, 1.764214, 0.037278, 0.037278, 0.037278, 1.837553, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 799.04, 803.01, 797.70, 5.31
8.5, 0.30, 0.00, 0.00, 0.00, 2.276432, 0.037278, 0.037278, 0.037278, 2.538736, 0.037278, 0.037278, 0.037278, 0.076247, 0.147215, 0.000000, 809.98, 812.80, 807.04, 5.38
8.6, 0.30, 0.00, 0.00, 0.00, 2.735512, 0.037278, 0.037278, 0.037278, 2.743464, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 820.10, 823.10, 816.96, 0.38
8.7, 0.30, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.049781, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 828.22, 831.55, 828.80, 2.62
8.8, 0.31, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.250904, 0.037278, 0.292742, 0.292742, 0.000000, 837.12, 841.73, 837.50, 5.57
8.9, 0.31, 0.00, 0.00, 0.00, 1.869472, 0.037278, 0.037278, 0.037278, 1.425218, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 847.87, 852.03, 847.36, 0.64
9.0, 0.32, 0.00, 0.00, 0.00, 0.037278, 0.037278, 1.946371, 0.034572, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 856.58, 861.31, 855.81, 5.70
9.1, 0.32, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 1.868435, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 867.39, 870.85, 867.14, 0.64
9.2, 0.32, 0.00, 0.00, 0.00, 0.037278, 0.037278, 2.656741, 0.037278, 0.037278, 0.037278, 0.487002, 0.037278, 0.076247, 0.259726, 0.000000, 876.86, 878.91, 876.67, 5.82
9.3, 0.33, 0.00, 0.00, 0.00, 0.334839, 0.037278, 0.037278, 0.034244, 0.037278, 0.037278, 0.037278, 0.032500, 0.076247, 0.076247, 0.000000, 885.89, 888.06, 887.55, 4.03
9.4, 0.33, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 1.022291, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 896.51, 899.01, 896.51, 0.96
9.5, 0.33, 0.00, 0.00, 0.00, 0.037278, 0.037278, 1.932888, 0.033490, 0.037278, 0.037278, 1.677002, 0.037278, 0.076247, 0.076247, 0.000000, 906.11, 908.80, 905.09, 0.51
9.6, 0.34, 0.00, 0.00, 0.00, 1.930014, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.033023, 0.037278, 0.292742, 0.292742, 0.000000, 915.14, 917.82, 914.88, 6.08
9.7, 0.34, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 924.16, 926.59, 925.25, 6.14
9.8, 0.34, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.182330, 0.184495, 0.000000, 934.14, 935.36, 934.98, 6.21
9.9, 0.35, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.032939, 0.076247, 0.076247, 0.000000, 943.10, 945.09, 945.09, 6.27
10.0, 0.35, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 952.26, 954.75, 955.39, 6.34
10.1, 0.35, 0.00, 0.00, 0.00, 1.373502, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.139309, 0.037278, 0.292742, 0.292742, 0.000000, 962.82, 963.90, 965.12, 6.40
10.2, 0.36, 0.00, 0.00, 0.00, 2.023432, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 2.215781, 0.034572, 0.292742, 0.292742, 0.000000, 972.16, 974.14, 975.30, 6.46
10.3, 0.36, 0.00, 0.00, 0.00, 2.620733, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 2.815308, 0.037278, 0.076247, 0.076247, 0.000000, 981.95, 984.45, 985.28, 0.51
10.4, 0.37, 0.00, 0.00, 0.00, 3.212388, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 3.430619, 0.037278, 0.076247, 0.076247, 0.000000, 991.87, 993.66, 996.54, 0.51
10.5, 0.37, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.229345, 0.037278, 0.190172, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1000.06, 1002.11, 1007.36, 3.78
10.6, 0.37, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.032940, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1009.34, 1013.06, 1015.23, 6.72
10.7, 0.38, 0.00, 0.00, 0.00, 1.795047, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 2.419954, 0.035113, 0.076247, 0.076247, 0.000000, 1019.97, 1022.59, 1026.05, 0.90
10.8, 0.38, 0.00, 0.00, 0.00, 0.037278, 0.037278, 1.785551, 0.037278, 1.776454, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1029.12, 1031.04, 1034.18, 6.85
10.9, 0.39, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1039.74, 1041.41, 1045.18, 0.51
11.0, 0.39, 0.00, 0.00, 0.00, 0.037278, 0.037278, 1.262677, 0.037278, 1.638273, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1047.94, 1050.30, 1053.95, 6.98
11.1, 0.39, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.034031, 0.037278, 0.076247, 0.076247, 0.000000, 1058.88, 1061.70, 1064.06, 0.70
11.2, 0.40, 0.00, 0.00, 0.00, 0.037278, 0.037278, 3.294435, 0.037278, 3.719623, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1067.65, 1070.46, 1073.09, 7.10
11.3, 0.40, 0.00, 0.00, 0.00, 0.506994, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.916892, 0.037278, 0.076247, 0.076247, 0.000000, 1076.16, 1080.26, 1084.03, 4.54
11.4, 0.41, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.035658, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1086.02, 1091.90, 1093.44, 0.51
11.5, 0.41, 0.00, 0.00, 0.00, 0.037278, 0.037278, 2.418599, 0.034031, 2.581341, 0.037278, 0.037278, 0.037278, 0.157479, 0.292742, 0.000000, 1094.27, 1100.80, 1103.42, 0.51
11.6, 0.41, 0.00, 0.00, 0.00, 1.992356, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 2.408414, 0.033490, 0.292742, 0.292742, 0.000000, 1103.36, 1109.50, 1113.02, 7.36
11.7, 0.42, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1112.64, 1119.23, 1123.78, 5.31
11.8, 0.42, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1122.88, 1130.18, 1133.31, 2.50
11.9, 0.43, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1133.38, 1140.61, 1142.02, 1.02
12.0, 0.43, 0.00, 0.00, 0.00, 0.032710, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1142.78, 1151.30, 1150.85, 0.51
12.1, 0.43, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1152.51, 1160.58, 1160.51, 0.51
12.2, 0.44, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1161.54, 1170.43, 1170.56, 0.51
12.3, 0.44, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1171.33, 1180.48, 1179.90, 0.51
12.4, 0.44, 0.00, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.653695, 0.037278, 0.076247, 0.076247, 0.000000, 1181.70, 1189.70, 1189.76, 0.51
