Time, Server1 (%), Server2 (%), Server3 (%), Server4 (%), Server1_LB (MB/s), Server2_LB (MB/s), Server3_LB (MB/s), Server4_LB (MB/s), PCIeChannel1 (MB/s), PCIeChannel2 (MB/s), PCIeChannel3 (MB/s), PCIeChannel4 (MB/s), JBOD1 rate (MB/s),  JBOD2 rate (MB/s), SSD rate (MB/s), JBOD1 (MB), JBOD2 (MB), SSD (MB), Cache (MB)
3.4, 0.04, 0.03, 0.00, 0.00, 0.401929, 0.037278, 0.051729, 0.037278, 0.268772, 0.235256, 0.823358, 0.037278, 0.288672, 0.252657, 0.000000, 570.50, 581.82, 573.63, 1.15
3.5, 0.04, 0.04, 0.00, 0.00, 0.037278, 0.037278, 0.868619, 0.037278, 0.037278, 0.376452, 0.418309, 0.037278, 0.255194, 0.184495, 0.000000, 588.03, 598.21, 591.17, 1.09
3.6, 0.05, 0.04, 0.00, 0.00, 0.037278, 0.037278, 0.598543, 0.037278, 0.191874, 0.359081, 0.485455, 0.037278, 0.184330, 0.292742, 0.000000, 605.44, 614.27, 609.60, 1.15
3.7, 0.04, 0.04, 0.00, 0.00, 0.037278, 0.175666, 0.487588, 0.037278, 0.450454, 0.379273, 0.525950, 0.037278, 0.076247, 0.076247, 0.000000, 624.96, 633.60, 627.52, 0.77
3.8, 0.04, 0.04, 0.00, 0.00, 0.037278, 0.037278, 0.875450, 0.037278, 0.034298, 0.083742, 0.487588, 0.037278, 0.115801, 0.076247, 0.000000, 643.07, 650.82, 645.38, 1.66
3.9, 0.04, 0.04, 0.00, 0.00, 0.037278, 0.444340, 0.299491, 0.037278, 0.033092, 0.437659, 0.448359, 0.037278, 0.076247, 0.076247, 0.000000, 661.50, 668.10, 662.02, 1.79
4.0, 0.04, 0.04, 0.00, 0.00, 0.036481, 0.037278, 0.480671, 0.037278, 0.344435, 0.037278, 0.404800, 0.037278, 0.128206, 0.076247, 0.000000, 680.51, 686.40, 680.13, 1.02
4.1, 0.04, 0.05, 0.00, 0.00, 0.037278, 0.081139, 0.037278, 0.037278, 0.036312, 0.037278, 0.487318, 0.037278, 0.229588, 0.184495, 0.000000, 698.88, 703.30, 697.41, 1.22
4.2, 0.05, 0.05, 0.00, 0.00, 0.473838, 0.037278, 0.155995, 0.037278, 0.037278, 0.037278, 0.433432, 0.037278, 0.292742, 0.286741, 0.000000, 716.48, 722.88, 717.76, 1.09
4.3, 0.04, 0.05, 0.00, 0.00, 0.033554, 0.062175, 0.156367, 0.037278, 0.037278, 0.199260, 0.909456, 0.032704, 0.199812, 0.292742, 0.000000, 733.70, 739.58, 735.81, 1.54
4.4, 0.05, 0.05, 0.00, 0.00, 0.037278, 0.033406, 0.837852, 0.037278, 0.259340, 0.037278, 0.434267, 0.037278, 0.076247, 0.076247, 0.000000, 751.49, 757.25, 751.04, 1.47
4.5, 0.05, 0.05, 0.00, 0.00, 0.037278, 0.173052, 0.037278, 0.037278, 0.033806, 0.037278, 0.225577, 0.037278, 0.076247, 0.076247, 0.000000, 768.38, 773.25, 769.98, 1.41
4.6, 0.05, 0.05, 0.00, 0.00, 0.430982, 0.239240, 0.035575, 0.037278, 0.037278, 0.564985, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 787.46, 791.36, 787.52, 2.24
4.7, 0.05, 0.05, 0.00, 0.00, 0.037278, 0.033058, 0.037278, 0.037278, 0.320355, 0.243834, 0.832667, 0.037278, 0.076247, 0.076247, 0.000000, 804.74, 808.96, 804.35, 2.50
4.8, 0.05, 0.05, 0.00, 0.00, 0.037278, 0.037278, 0.303486, 0.037278, 0.322406, 0.397514, 0.713237, 0.037278, 0.076247, 0.076247, 0.000000, 821.95, 825.54, 820.48, 1.60
4.9, 0.05, 0.06, 0.00, 0.00, 0.037278, 0.222526, 0.034181, 0.037278, 0.546595, 0.037278, 0.582845, 0.037278, 0.251315, 0.292742, 0.000000, 838.21, 843.65, 839.62, 1.66
5.0, 0.06, 0.06, 0.00, 0.00, 0.037278, 0.037278, 0.492800, 0.037278, 0.037278, 0.341909, 0.466393, 0.037278, 0.292742, 0.277461, 0.000000, 856.90, 861.89, 857.28, 1.34
5.1, 0.06, 0.06, 0.00, 0.00, 0.037278, 0.037278, 0.965306, 0.037278, 0.037278, 0.037278, 0.074082, 0.037278, 0.292742, 0.228392, 0.000000, 874.24, 877.82, 876.10, 0.96
5.2, 0.06, 0.06, 0.00, 0.00, 0.037278, 0.334610, 0.037278, 0.037278, 0.037278, 0.630827, 0.156742, 0.037278, 0.076247, 0.076247, 0.000000, 891.20, 895.49, 891.84, 1.73
5.3, 0.06, 0.07, 0.00, 0.00, 0.342873, 0.037278, 0.402699, 0.037278, 0.037278, 0.037278, 0.033705, 0.037278, 0.292742, 0.292742, 0.000000, 908.86, 912.51, 909.76, 0.64
5.4, 0.07, 0.06, 0.00, 0.00, 0.037278, 0.037278, 0.325461, 0.037278, 0.346172, 0.560966, 1.114621, 0.037278, 0.184495, 0.105914, 0.000000, 926.40, 928.58, 927.87, 2.05
5.5, 0.07, 0.07, 0.00, 0.00, 0.182896, 0.078698, 0.037278, 0.037278, 0.037278, 0.171438, 0.623567, 0.037278, 0.076247, 0.197433, 0.000000, 941.95, 943.68, 943.81, 1.54
5.6, 0.07, 0.06, 0.00, 0.00, 0.037278, 0.267507, 0.191700, 0.037278, 0.513274, 0.094149, 1.218356, 0.037278, 0.076247, 0.076247, 0.000000, 958.21, 960.32, 961.66, 1.34
5.7, 0.07, 0.06, 0.00, 0.00, 0.032341, 0.598000, 0.037278, 0.037278, 0.037278, 0.037278, 1.126737, 0.037278, 0.229007, 0.277202, 0.000000, 974.66, 978.05, 978.56, 3.14
5.8, 0.07, 0.06, 0.00, 0.00, 0.037278, 0.037278, 0.652290, 0.037278, 0.501422, 0.037278, 0.938899, 0.037278, 0.076247, 0.116542, 0.000000, 992.19, 994.24, 997.76, 1.98
5.9, 0.07, 0.07, 0.00, 0.00, 0.720151, 0.037278, 0.037278, 0.037278, 0.293567, 0.657820, 0.717222, 0.035770, 0.291119, 0.292742, 0.000000, 1008.13, 1012.35, 1015.23, 1.47
6.0, 0.07, 0.07, 0.00, 0.00, 0.037278, 0.037278, 0.623039, 0.037278, 0.075815, 0.037278, 0.659502, 0.037278, 0.289495, 0.292742, 0.000000, 1026.43, 1027.78, 1033.66, 3.14
6.1, 0.07, 0.07, 0.00, 0.00, 0.142073, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.599247, 0.037278, 0.292742, 0.240256, 0.000000, 1043.84, 1045.63, 1050.50, 2.11
6.2, 0.07, 0.07, 0.00, 0.00, 0.037278, 0.184648, 0.278535, 0.037278, 0.037278, 0.037278, 0.604178, 0.037278, 0.076247, 0.228410, 0.000000, 1060.48, 1063.94, 1066.69, 2.11
6.3, 0.07, 0.07, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.035791, 0.165989, 0.037278, 0.947807, 0.037278, 0.081728, 0.076247, 0.000000, 1079.36, 1083.58, 1086.66, 1.22
6.4, 0.08, 0.07, 0.00, 0.00, 0.037278, 0.275080, 0.592752, 0.037278, 0.037278, 0.037278, 0.764701, 0.037278, 0.223387, 0.267777, 0.000000, 1094.27, 1101.18, 1104.90, 1.60
6.5, 0.08, 0.08, 0.00, 0.00, 0.037278, 0.037278, 0.345177, 0.036138, 0.033943, 0.725666, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1113.41, 1119.87, 1124.03, 1.09
6.6, 0.08, 0.07, 0.00, 0.00, 0.037278, 0.037278, 0.636358, 0.037278, 0.617528, 0.641206, 0.931586, 0.037278, 0.228866, 0.148726, 0.000000, 1129.98, 1138.05, 1140.67, 3.20
6.7, 0.08, 0.08, 0.00, 0.00, 0.037278, 0.037278, 1.325182, 0.037278, 0.717914, 0.221640, 0.620473, 0.037278, 0.076247, 0.076247, 0.000000, 1149.18, 1158.02, 1159.04, 1.41
6.8, 0.08, 0.07, 0.00, 0.00, 0.033654, 0.037278, 0.916237, 0.037278, 0.036836, 0.037278, 0.531749, 0.037278, 0.292742, 0.292742, 0.000000, 1165.44, 1174.66, 1176.45, 1.73
6.9, 0.08, 0.08, 0.00, 0.00, 0.033879, 0.308438, 0.394146, 0.037278, 0.037278, 0.037278, 0.414707, 0.037278, 0.076247, 0.076247, 0.000000, 1183.23, 1191.04, 1192.45, 2.43
7.0, 0.09, 0.08, 0.00, 0.00, 0.037278, 0.540628, 0.037278, 0.037278, 0.037278, 0.032290, 0.032881, 0.037278, 0.076247, 0.076247, 0.000000, 1201.22, 1208.77, 1210.11, 2.56
7.1, 0.09, 0.08, 0.00, 0.00, 0.037278, 0.085199, 0.392680, 0.037278, 0.037278, 0.037278, 0.409934, 0.037278, 0.292742, 0.292742, 0.000000, 1217.54, 1225.15, 1226.37, 2.50
7.2, 0.09, 0.08, 0.00, 0.00, 0.037278, 0.037278, 0.607337, 0.031754, 0.037278, 0.037278, 0.927767, 0.037278, 0.258183, 0.184495, 0.000000, 1235.65, 1243.33, 1243.90, 2.75
7.3, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.037278, 1.017083, 0.037278, 0.037278, 0.468555, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1255.42, 1262.21, 1262.85, 2.62
7.4, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.684060, 0.037278, 0.037278, 0.520613, 0.142393, 1.578405, 0.037278, 0.076247, 0.076247, 0.000000, 1273.79, 1278.14, 1278.34, 2.50
7.5, 0.09, 0.08, 0.00, 0.00, 0.037278, 0.037278, 1.442692, 0.037278, 0.037278, 0.260276, 1.151094, 0.037278, 0.271096, 0.184495, 0.000000, 1291.26, 1296.70, 1294.72, 1.79
7.6, 0.09, 0.08, 0.00, 0.00, 0.596238, 0.037278, 0.037278, 0.037278, 0.742960, 0.448077, 1.531070, 0.037278, 0.076247, 0.076247, 0.000000, 1309.31, 1313.73, 1311.10, 1.28
7.7, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.071918, 0.118187, 0.037278, 0.037278, 0.037278, 0.579159, 0.037278, 0.076247, 0.076247, 0.000000, 1326.78, 1329.73, 1327.49, 1.54
7.8, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.037278, 0.295142, 0.037278, 0.037278, 0.037278, 0.233570, 0.037278, 0.292742, 0.251106, 0.000000, 1345.09, 1347.14, 1344.06, 2.94
7.9, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.037278, 0.574837, 0.037278, 0.037278, 0.134087, 0.037278, 0.037278, 0.094252, 0.076247, 0.000000, 1364.99, 1367.55, 1361.92, 3.20
8.0, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.037278, 1.107728, 0.037278, 0.512736, 0.037278, 0.903258, 0.037278, 0.184495, 0.115723, 0.000000, 1385.09, 1384.00, 1383.55, 2.18
8.1, 0.09, 0.09, 0.00, 0.00, 0.033580, 0.130073, 0.037278, 0.037278, 0.037278, 0.037278, 1.229149, 0.037278, 0.250022, 0.184495, 0.000000, 1402.82, 1400.64, 1403.52, 2.56
8.2, 0.09, 0.09, 0.00, 0.00, 0.951969, 0.037278, 0.037278, 0.037278, 0.037278, 0.702904, 0.037278, 0.037278, 0.291119, 0.292742, 0.000000, 1422.27, 1417.54, 1422.40, 2.18
8.3, 0.09, 0.09, 0.00, 0.00, 0.037278, 0.819484, 0.037278, 0.032407, 0.037278, 0.037278, 0.678199, 0.037278, 0.076247, 0.076247, 0.000000, 1437.95, 1434.43, 1439.42, 3.26
8.4, 0.10, 0.09, 0.00, 0.00, 0.037278, 0.037278, 0.549701, 0.035694, 0.200117, 0.037278, 1.278960, 0.037278, 0.281709, 0.076247, 0.000000, 1454.91, 1451.65, 1456.45, 3.14
8.5, 0.10, 0.09, 0.00, 0.00, 0.307252, 0.378741, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.184495, 0.184495, 0.000000, 1475.07, 1469.25, 1474.69, 2.69
8.6, 0.10, 0.09, 0.00, 0.00, 0.037278, 0.037278, 0.769939, 0.037278, 0.037278, 0.037278, 1.076754, 0.037278, 0.076247, 0.076247, 0.000000, 1491.20, 1486.72, 1492.54, 2.75
8.7, 0.10, 0.10, 0.00, 0.00, 0.832130, 0.035357, 0.037278, 0.034804, 0.037278, 0.704127, 0.037278, 0.037198, 0.076247, 0.076247, 0.000000, 1505.41, 1503.23, 1508.80, 3.26
8.8, 0.10, 0.10, 0.00, 0.00, 0.037278, 0.037278, 0.351953, 0.037278, 1.041814, 0.037278, 1.394087, 0.037278, 0.076247, 0.076247, 0.000000, 1523.14, 1519.81, 1526.21, 3.26
8.9, 0.10, 0.10, 0.00, 0.00, 0.037278, 0.513013, 0.037278, 0.037278, 0.037278, 0.037278, 0.771772, 0.037278, 0.292742, 0.292742, 0.000000, 1541.89, 1538.18, 1546.37, 2.37
9.0, 0.11, 0.10, 0.00, 0.00, 0.627377, 0.528226, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1558.59, 1555.14, 1564.22, 2.75
9.1, 0.10, 0.10, 0.00, 0.00, 0.037278, 0.037278, 0.417265, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1576.19, 1571.84, 1582.66, 4.22
9.2, 0.11, 0.10, 0.00, 0.00, 0.179179, 0.239755, 0.037278, 0.037278, 0.037278, 0.037278, 0.718865, 0.032634, 0.076247, 0.076247, 0.000000, 1592.96, 1585.73, 1599.62, 4.03
9.3, 0.10, 0.11, 0.00, 0.00, 0.037278, 1.092691, 0.429787, 0.037278, 0.037278, 0.037278, 0.082052, 0.037278, 0.124126, 0.076247, 0.000000, 1608.58, 1601.34, 1611.71, 4.99
9.4, 0.10, 0.11, 0.00, 0.00, 0.490039, 0.037278, 0.035113, 0.037278, 0.037278, 0.037278, 0.889720, 0.037278, 0.292742, 0.292742, 0.000000, 1625.86, 1617.73, 1627.26, 3.97
9.5, 0.10, 0.11, 0.00, 0.00, 0.037278, 0.037278, 1.353042, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1641.60, 1635.90, 1646.59, 4.03
9.6, 0.10, 0.11, 0.00, 0.00, 0.037278, 0.037278, 1.943250, 0.037278, 0.187723, 0.503825, 1.635174, 0.037278, 0.184358, 0.108653, 0.000000, 1658.50, 1653.18, 1663.55, 2.94
9.7, 0.10, 0.12, 0.00, 0.00, 0.037278, 0.037278, 0.679692, 0.037278, 0.032557, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 1677.18, 1669.38, 1681.54, 2.75
9.8, 0.10, 0.12, 0.00, 0.00, 0.037278, 0.497935, 0.037278, 0.037278, 0.037278, 0.037278, 0.764406, 0.037278, 0.292742, 0.292742, 0.000000, 1694.78, 1686.40, 1699.52, 3.39
9.9, 0.10, 0.12, 0.00, 0.00, 0.037278, 0.037278, 1.256586, 0.037278, 0.037278, 0.037278, 1.045197, 0.037278, 0.076247, 0.076247, 0.000000, 1713.09, 1703.49, 1715.26, 3.71
10.0, 0.11, 0.12, 0.00, 0.00, 0.037278, 0.402365, 0.037278, 0.037278, 0.037278, 0.571819, 0.037278, 0.037278, 0.149074, 0.076247, 0.000000, 1730.18, 1720.26, 1733.12, 2.82
10.1, 0.11, 0.12, 0.00, 0.00, 0.037278, 0.037278, 0.409665, 0.037278, 0.524392, 0.402384, 1.931668, 0.037278, 0.076247, 0.076247, 0.000000, 1749.44, 1736.38, 1749.95, 5.89
10.2, 0.11, 0.12, 0.00, 0.00, 0.878272, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.035197, 0.037278, 0.076247, 0.076247, 0.000000, 1766.02, 1755.20, 1767.10, 3.71
10.3, 0.11, 0.13, 0.00, 0.00, 0.037278, 0.782946, 0.037278, 0.032368, 0.037278, 0.037278, 0.829018, 0.032509, 0.076247, 0.076247, 0.000000, 1783.36, 1773.06, 1783.04, 3.65
10.4, 0.12, 0.13, 0.00, 0.00, 0.037278, 0.037278, 1.486683, 0.037278, 0.149842, 0.037278, 0.946571, 0.037278, 0.292742, 0.292742, 0.000000, 1801.15, 1790.27, 1800.00, 3.58
10.5, 0.12, 0.13, 0.00, 0.00, 0.037278, 0.034430, 1.140418, 0.037278, 0.037278, 0.037278, 0.805634, 0.037278, 0.076247, 0.076247, 0.000000, 1818.88, 1808.26, 1817.02, 5.50
10.6, 0.12, 0.13, 0.00, 0.00, 0.037278, 0.037278, 2.043750, 0.037278, 0.037278, 0.037278, 1.073183, 0.037278, 0.292742, 0.292742, 0.000000, 1835.39, 1828.03, 1833.22, 2.30
10.7, 0.12, 0.13, 0.00, 0.00, 0.876423, 0.032398, 0.852337, 0.035113, 0.037278, 0.708947, 0.037278, 0.036094, 0.292742, 0.292742, 0.000000, 1853.63, 1844.80, 1850.82, 3.58
10.8, 0.12, 0.13, 0.00, 0.00, 0.337431, 0.037278, 0.037278, 0.037278, 0.037278, 0.931160, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 1868.35, 1860.74, 1864.83, 6.34
10.9, 0.12, 0.13, 0.00, 0.00, 0.037278, 0.892257, 0.037278, 0.037278, 0.037278, 1.207022, 0.034031, 0.037278, 0.291119, 0.292742, 0.000000, 1885.76, 1880.26, 1883.58, 5.06
11.0, 0.13, 0.13, 0.00, 0.00, 0.376077, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.309193, 0.037278, 0.292742, 0.292742, 0.000000, 1903.10, 1899.39, 1902.34, 4.29
11.1, 0.13, 0.13, 0.00, 0.00, 0.037278, 0.037278, 1.914179, 0.037278, 0.037278, 0.037278, 0.938742, 0.036017, 0.184495, 0.184495, 0.000000, 1920.38, 1917.31, 1920.13, 4.35
11.2, 0.13, 0.13, 0.00, 0.00, 0.033767, 0.037278, 2.531299, 0.037278, 0.037278, 0.037278, 1.734960, 0.037278, 0.076247, 0.076247, 0.000000, 1937.15, 1934.46, 1935.49, 4.35
11.3, 0.13, 0.14, 0.00, 0.00, 0.037278, 0.037278, 2.486308, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.291119, 0.292742, 0.000000, 1954.69, 1951.17, 1951.23, 4.42
11.4, 0.14, 0.14, 0.00, 0.00, 0.384876, 0.425154, 0.037278, 0.037278, 1.077116, 0.037278, 2.224648, 0.037278, 0.076247, 0.076247, 0.000000, 1969.92, 1967.94, 1967.49, 4.54
11.5, 0.14, 0.14, 0.00, 0.00, 0.299575, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.450449, 0.037278, 0.076247, 0.076247, 0.000000, 1986.94, 1983.49, 1982.46, 3.71
11.6, 0.14, 0.14, 0.00, 0.00, 0.037278, 1.304856, 0.037278, 0.037278, 0.037278, 0.037278, 1.066308, 0.037278, 0.076247, 0.076247, 0.000000, 2003.46, 2000.83, 1996.93, 2.75
11.7, 0.14, 0.14, 0.00, 0.00, 0.037278, 0.037278, 1.516784, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 2018.82, 2015.23, 2014.59, 3.33
11.8, 0.14, 0.14, 0.00, 0.00, 1.388206, 0.037278, 0.037278, 0.037278, 1.028876, 0.037278, 2.660520, 0.037278, 0.076247, 0.076247, 0.000000, 2035.14, 2029.70, 2028.80, 6.98
11.9, 0.14, 0.15, 0.00, 0.00, 0.322375, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.657054, 0.037278, 0.076247, 0.076247, 0.000000, 2052.93, 2044.10, 2044.42, 3.58
12.0, 0.15, 0.15, 0.00, 0.00, 0.367729, 0.385936, 0.037278, 0.037278, 0.037278, 0.624466, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 2066.62, 2059.71, 2060.54, 3.07
12.1, 0.15, 0.15, 0.00, 0.00, 0.037278, 0.037278, 2.062070, 0.037278, 0.037278, 0.037278, 2.037923, 0.037278, 0.076247, 0.076247, 0.000000, 2081.22, 2074.62, 2075.78, 3.84
