Time, Server1 (%), Server2 (%), Server3 (%), Server4 (%), Server1_LB (MB/s), Server2_LB (MB/s), Server3_LB (MB/s), Server4_LB (MB/s), PCIeChannel1 (MB/s), PCIeChannel2 (MB/s), PCIeChannel3 (MB/s), PCIeChannel4 (MB/s), JBOD1 rate (MB/s),  JBOD2 rate (MB/s), SSD rate (MB/s), JBOD1 (MB), JBOD2 (MB), SSD (MB), Cache (MB)
34.1, 0.24, 0.23, 0.28, 0.00, 0.037278, 0.037278, 1.060914, 0.037278, 0.037278, 0.037278, 6.273021, 0.037278, 0.076247, 0.076247, 0.000000, 6309.50, 6307.20, 6289.22, 8.77
34.2, 0.24, 0.23, 0.28, 0.00, 1.439500, 0.037278, 5.491296, 0.037278, 0.037278, 0.037278, 1.135790, 0.034171, 0.076247, 0.076247, 0.000000, 6327.62, 6326.40, 6309.63, 12.67
34.3, 0.24, 0.23, 0.28, 0.00, 0.037278, 0.885766, 7.828383, 0.037278, 1.229387, 0.035116, 7.054034, 0.037278, 0.184495, 0.084045, 0.000000, 6347.39, 6346.18, 6327.94, 12.86
34.4, 0.25, 0.23, 0.28, 0.00, 0.037278, 1.988837, 5.058788, 0.037278, 0.037278, 0.037278, 4.130584, 0.033237, 0.292742, 0.292742, 0.000000, 6364.16, 6364.99, 6347.58, 11.33
34.5, 0.25, 0.23, 0.28, 0.00, 0.037278, 0.516277, 3.005020, 0.037278, 0.033234, 0.037278, 2.044467, 0.037278, 0.217237, 0.163113, 0.000000, 6380.93, 6382.21, 6366.40, 17.22
34.6, 0.25, 0.23, 0.28, 0.00, 0.037278, 0.037278, 5.673832, 0.037278, 0.037278, 0.037278, 0.153958, 0.037278, 0.076247, 0.076247, 0.000000, 6398.98, 6399.68, 6383.17, 15.87
34.7, 0.25, 0.23, 0.28, 0.00, 0.037278, 0.037278, 3.755699, 0.037278, 0.033838, 1.040142, 5.362934, 0.037278, 0.292742, 0.292742, 0.000000, 6417.60, 6418.62, 6402.75, 17.73
34.8, 0.25, 0.23, 0.28, 0.00, 0.487532, 0.037278, 5.281479, 0.037278, 1.436467, 0.158628, 0.081891, 0.037278, 0.076247, 0.076247, 0.000000, 6437.25, 6438.40, 6421.70, 13.70
34.9, 0.25, 0.23, 0.28, 0.00, 0.037278, 0.037278, 8.165570, 0.037278, 0.036123, 0.037278, 6.172765, 0.035387, 0.076247, 0.076247, 0.000000, 6454.08, 6456.38, 6441.86, 13.82
35.0, 0.25, 0.23, 0.28, 0.00, 0.037278, 0.037278, 0.131346, 0.037278, 0.231914, 0.037278, 4.952594, 0.037278, 0.292742, 0.292742, 0.000000, 6472.51, 6474.88, 6457.15, 20.86
35.1, 0.25, 0.24, 0.28, 0.00, 0.036851, 0.037278, 4.585610, 0.035747, 1.180959, 0.037278, 4.222804, 0.037278, 0.292742, 0.292742, 0.000000, 6489.15, 6492.48, 6475.20, 15.36
35.2, 0.25, 0.23, 0.29, 0.00, 0.037278, 0.037278, 6.358199, 0.037278, 0.037278, 0.037278, 3.884944, 0.037278, 0.173664, 0.076247, 0.000000, 6508.42, 6512.26, 6495.10, 16.19
35.3, 0.25, 0.23, 0.29, 0.00, 0.037278, 0.246641, 2.906235, 0.036668, 0.037278, 0.037278, 0.735104, 0.037278, 0.076247, 0.076247, 0.000000, 6526.66, 6532.67, 6513.92, 14.40
35.4, 0.25, 0.24, 0.29, 0.00, 0.037278, 0.037278, 6.903451, 0.033243, 0.037278, 2.044070, 5.929412, 0.037278, 0.292742, 0.292742, 0.000000, 6544.83, 6551.55, 6533.63, 12.67
35.5, 0.25, 0.24, 0.29, 0.00, 0.037278, 0.037278, 1.980943, 0.037278, 0.037278, 0.292215, 5.175043, 0.037278, 0.292742, 0.241528, 0.000000, 6564.99, 6567.94, 6550.53, 19.33
35.6, 0.25, 0.23, 0.29, 0.00, 0.037278, 0.890122, 5.791044, 0.037278, 1.931600, 0.967641, 1.122510, 0.037278, 0.292742, 0.292742, 0.000000, 6581.57, 6584.83, 6567.23, 21.25
35.7, 0.25, 0.24, 0.29, 0.00, 0.037278, 0.037278, 0.173722, 0.037278, 0.037278, 0.037278, 6.012816, 0.037278, 0.292742, 0.254434, 0.000000, 6601.41, 6603.71, 6587.65, 13.31
35.8, 0.25, 0.24, 0.29, 0.00, 0.037278, 0.037278, 5.925240, 0.037278, 2.091282, 0.037278, 0.296310, 0.037278, 0.076247, 0.076247, 0.000000, 6620.61, 6621.76, 6606.40, 17.41
35.9, 0.25, 0.24, 0.29, 0.00, 0.037278, 0.037278, 0.052188, 0.037278, 0.037278, 0.037278, 2.824376, 0.037278, 0.292742, 0.292742, 0.000000, 6639.49, 6640.19, 6626.75, 15.30
36.0, 0.25, 0.24, 0.29, 0.00, 0.037278, 0.037278, 7.263316, 0.037278, 0.037278, 1.097476, 0.096787, 0.037278, 0.076247, 0.076247, 0.000000, 6658.37, 6658.88, 6643.78, 17.47
36.1, 0.25, 0.24, 0.30, 0.00, 0.037278, 0.037278, 0.050199, 0.033490, 0.037278, 0.037278, 0.152158, 0.037278, 0.292742, 0.292742, 0.000000, 6676.48, 6676.80, 6660.48, 16.64
36.2, 0.26, 0.24, 0.30, 0.00, 0.037278, 0.037278, 7.049272, 0.037278, 0.037278, 0.814835, 6.127214, 0.037278, 0.292742, 0.292742, 0.000000, 6693.57, 6692.22, 6676.03, 21.63
36.3, 0.26, 0.25, 0.29, 0.00, 0.037278, 0.037278, 0.095299, 0.037278, 0.037278, 0.037278, 0.149856, 0.037278, 0.292742, 0.292742, 0.000000, 6714.94, 6711.23, 6696.32, 14.02
36.4, 0.26, 0.25, 0.30, 0.00, 0.206165, 0.037278, 8.338941, 0.037278, 1.141349, 0.037278, 5.725988, 0.037278, 0.288270, 0.292742, 0.000000, 6732.42, 6730.24, 6713.79, 16.83
36.5, 0.26, 0.25, 0.30, 0.00, 0.037278, 0.331433, 0.093567, 0.037278, 0.037278, 2.260830, 9.472494, 0.037278, 0.163712, 0.076247, 0.000000, 6751.17, 6749.95, 6732.35, 17.47
36.6, 0.26, 0.25, 0.29, 0.00, 0.037278, 0.037278, 4.737525, 0.037278, 0.037278, 0.037278, 0.092701, 0.036972, 0.076247, 0.076247, 0.000000, 6768.58, 6768.13, 6754.37, 17.09
36.7, 0.26, 0.25, 0.30, 0.00, 0.037278, 0.037278, 7.297846, 0.037278, 0.037278, 0.034831, 3.091897, 0.037278, 0.291930, 0.292742, 0.000000, 6789.31, 6787.58, 6771.58, 17.02
36.8, 0.26, 0.25, 0.30, 0.00, 0.037278, 0.037278, 7.340939, 0.037278, 0.037278, 0.035622, 0.093567, 0.037278, 0.292742, 0.292742, 0.000000, 6806.78, 6807.68, 6789.89, 14.98
36.9, 0.26, 0.25, 0.30, 0.00, 0.037278, 0.037278, 7.521120, 0.037278, 0.639639, 0.037278, 7.324453, 0.037278, 0.076247, 0.076247, 0.000000, 6825.54, 6824.90, 6808.26, 13.82
37.0, 0.26, 0.25, 0.30, 0.00, 0.105521, 0.037278, 3.230094, 0.032301, 0.037278, 0.037278, 7.202481, 0.037278, 0.292742, 0.292742, 0.000000, 6843.52, 6844.03, 6825.66, 17.47
37.1, 0.27, 0.25, 0.30, 0.00, 0.037278, 0.037278, 8.652756, 0.037278, 0.037278, 0.037278, 7.416936, 0.037278, 0.076247, 0.076247, 0.000000, 6859.65, 6861.25, 6841.86, 22.21
37.2, 0.27, 0.25, 0.30, 0.00, 0.037278, 0.037278, 4.151394, 0.037278, 0.517048, 0.037278, 7.865651, 0.037278, 0.076247, 0.076247, 0.000000, 6879.17, 6879.62, 6859.33, 16.13
37.3, 0.26, 0.25, 0.30, 0.00, 0.037278, 0.037278, 8.480550, 0.033866, 0.035226, 0.037278, 0.135906, 0.037278, 0.292742, 0.292742, 0.000000, 6898.56, 6899.26, 6879.30, 15.42
37.4, 0.26, 0.25, 0.30, 0.00, 0.037278, 0.037278, 6.932251, 0.037278, 0.037278, 0.037278, 0.152742, 0.037278, 0.292742, 0.292742, 0.000000, 6918.14, 6917.25, 6897.41, 13.31
37.5, 0.25, 0.25, 0.30, 0.00, 0.037278, 0.988232, 8.813708, 0.037278, 0.037278, 0.037278, 2.114341, 0.037278, 0.076247, 0.076247, 0.000000, 6935.81, 6936.19, 6918.21, 13.25
37.6, 0.25, 0.25, 0.30, 0.00, 0.037278, 0.037278, 0.108099, 0.037278, 1.620103, 0.737213, 5.462594, 0.037278, 0.076247, 0.076247, 0.000000, 6954.82, 6954.50, 6937.98, 18.30
37.7, 0.25, 0.25, 0.30, 0.00, 0.037278, 0.037278, 8.643268, 0.037278, 0.037278, 0.037278, 1.414049, 0.037278, 0.292742, 0.292742, 0.000000, 6974.14, 6974.21, 6956.67, 17.73
37.8, 0.25, 0.25, 0.30, 0.00, 0.037278, 0.037278, 0.094037, 0.037278, 0.037278, 0.037278, 0.150795, 0.037278, 0.292742, 0.292742, 0.000000, 6994.24, 6993.28, 6974.85, 17.60
37.9, 0.25, 0.25, 0.31, 0.00, 0.657150, 0.037278, 0.094871, 0.037278, 0.037278, 0.033879, 0.094729, 0.037278, 0.292742, 0.292742, 0.000000, 7013.12, 7011.97, 6994.56, 13.44
38.0, 0.25, 0.25, 0.31, 0.00, 1.283244, 0.037278, 8.390960, 0.037278, 0.037278, 0.037278, 2.926459, 0.037278, 0.076247, 0.076247, 0.000000, 7032.58, 7030.14, 7014.02, 19.07
38.1, 0.25, 0.26, 0.31, 0.00, 0.037278, 1.109362, 0.094186, 0.037278, 0.037278, 0.037278, 3.800651, 0.037278, 0.292742, 0.292742, 0.000000, 7051.26, 7048.06, 7034.50, 15.23
38.2, 0.25, 0.26, 0.31, 0.00, 0.037278, 0.037278, 0.093361, 0.037278, 0.086477, 0.037278, 0.094037, 0.035476, 0.291119, 0.292742, 0.000000, 7070.14, 7068.74, 7051.46, 16.13
38.3, 0.25, 0.26, 0.31, 0.00, 1.810234, 0.037278, 8.871259, 0.037278, 1.749147, 0.037278, 5.080706, 0.037278, 0.292742, 0.292742, 0.000000, 7088.45, 7088.45, 7069.38, 17.86
38.4, 0.25, 0.26, 0.30, 0.00, 0.037278, 1.010408, 0.095010, 0.037278, 0.037278, 0.037278, 3.689964, 0.037278, 0.291119, 0.292742, 0.000000, 7107.20, 7106.62, 7089.92, 14.85
38.5, 0.25, 0.26, 0.31, 0.00, 0.037278, 1.336416, 10.120700, 0.037278, 0.037278, 0.037278, 0.095010, 0.035184, 0.292742, 0.292742, 0.000000, 7126.34, 7125.70, 7106.18, 17.98
38.6, 0.25, 0.26, 0.31, 0.00, 0.037278, 0.037278, 0.149754, 0.037278, 1.687863, 0.037278, 0.094871, 0.037278, 0.291119, 0.292742, 0.000000, 7142.40, 7142.85, 7124.35, 21.18
38.7, 0.25, 0.26, 0.31, 0.00, 0.245801, 2.314804, 7.407834, 0.037278, 0.037278, 0.037278, 9.778840, 0.037278, 0.292742, 0.292742, 0.000000, 7162.43, 7161.15, 7144.38, 12.48
38.8, 0.25, 0.26, 0.31, 0.00, 0.608639, 1.613715, 9.259349, 0.037278, 0.037278, 1.259269, 0.095010, 0.037278, 0.292742, 0.292742, 0.000000, 7178.69, 7178.50, 7162.11, 16.19
38.9, 0.26, 0.26, 0.31, 0.00, 0.035489, 1.184178, 10.406766, 0.037278, 1.720249, 0.032823, 9.829849, 0.037278, 0.184495, 0.184495, 0.000000, 7197.57, 7195.90, 7178.05, 13.95
39.0, 0.26, 0.26, 0.31, 0.00, 1.144810, 0.486511, 9.407965, 0.037278, 0.037278, 1.346926, 8.776416, 0.034947, 0.292742, 0.292742, 0.000000, 7214.46, 7211.52, 7194.37, 20.42
39.1, 0.25, 0.26, 0.32, 0.00, 0.037278, 0.037278, 8.056678, 0.035333, 0.037278, 0.036218, 0.151384, 0.035750, 0.076247, 0.076247, 0.000000, 7233.47, 7229.82, 7212.93, 14.59
39.2, 0.26, 0.26, 0.31, 0.00, 0.484833, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 7.566060, 0.033255, 0.292742, 0.292742, 0.000000, 7250.94, 7247.62, 7231.87, 15.74
39.3, 0.26, 0.27, 0.31, 0.00, 0.037278, 0.037278, 8.904028, 0.037278, 0.095451, 1.161704, 7.242355, 0.037278, 0.292742, 0.292742, 0.000000, 7270.14, 7269.18, 7247.49, 14.02
39.4, 0.26, 0.27, 0.32, 0.00, 0.037278, 2.002263, 0.094748, 0.037278, 0.037278, 0.037278, 0.149557, 0.037278, 0.292742, 0.292742, 0.000000, 7286.98, 7286.72, 7265.66, 21.70
39.5, 0.26, 0.27, 0.32, 0.00, 0.037278, 0.037278, 0.149068, 0.037278, 0.037278, 0.037278, 4.662965, 0.037278, 0.292742, 0.292742, 0.000000, 7308.54, 7305.54, 7286.66, 15.42
39.6, 0.26, 0.27, 0.32, 0.00, 0.037278, 0.037278, 7.804329, 0.037278, 0.037278, 0.037278, 1.039499, 0.037278, 0.076247, 0.076247, 0.000000, 7328.00, 7322.82, 7304.83, 15.55
39.7, 0.26, 0.26, 0.32, 0.00, 1.178387, 0.037278, 0.037278, 0.033001, 0.586821, 0.037278, 0.091599, 0.037278, 0.076247, 0.076247, 0.000000, 7348.29, 7343.30, 7323.14, 15.74
39.8, 0.26, 0.26, 0.32, 0.00, 0.037278, 0.037278, 8.450045, 0.037278, 0.037278, 0.316846, 0.091113, 0.037278, 0.291119, 0.292742, 0.000000, 7366.91, 7363.65, 7342.40, 16.96
39.9, 0.26, 0.26, 0.32, 0.00, 0.033276, 1.966988, 0.037278, 0.034045, 0.037278, 0.037278, 4.995620, 0.037278, 0.076247, 0.076247, 0.000000, 7386.50, 7383.62, 7360.90, 14.34
40.0, 0.26, 0.26, 0.32, 0.00, 0.037278, 0.037278, 10.417138, 0.037278, 0.037278, 0.037278, 1.411548, 0.037278, 0.292742, 0.292742, 0.000000, 7404.35, 7401.34, 7380.54, 18.69
40.1, 0.27, 0.26, 0.32, 0.00, 0.037278, 1.541118, 9.616305, 0.037278, 0.037278, 0.037278, 0.096205, 0.037278, 0.292742, 0.292742, 0.000000, 7423.81, 7420.61, 7400.26, 20.93
40.2, 0.27, 0.26, 0.32, 0.00, 2.053840, 0.037278, 0.091599, 0.037278, 0.037278, 0.037278, 3.843275, 0.036198, 0.291119, 0.292742, 0.000000, 7442.62, 7438.85, 7419.01, 20.74
40.3, 0.27, 0.26, 0.32, 0.00, 0.037278, 0.245902, 0.037278, 0.037278, 0.037278, 0.037278, 5.381967, 0.037278, 0.076247, 0.076247, 0.000000, 7462.02, 7458.37, 7436.61, 19.84
40.4, 0.27, 0.26, 0.32, 0.00, 0.037278, 0.037278, 10.127090, 0.037278, 0.037278, 0.037278, 0.121948, 0.037278, 0.292742, 0.292742, 0.000000, 7481.98, 7476.80, 7455.49, 22.53
40.5, 0.27, 0.26, 0.32, 0.00, 1.663255, 0.516814, 11.260371, 0.034335, 0.037278, 0.037278, 2.142989, 0.037278, 0.292742, 0.292742, 0.000000, 7501.76, 7498.56, 7475.26, 17.22
40.6, 0.27, 0.26, 0.33, 0.00, 0.037278, 0.037278, 0.151704, 0.037278, 0.037278, 0.037278, 3.288746, 0.037278, 0.292742, 0.292742, 0.000000, 7520.13, 7517.76, 7491.90, 19.01
40.7, 0.27, 0.26, 0.33, 0.00, 0.037278, 0.037278, 8.812929, 0.037278, 0.037278, 0.070889, 0.096322, 0.037278, 0.292742, 0.292742, 0.000000, 7539.20, 7533.89, 7511.55, 16.13
40.8, 0.27, 0.27, 0.33, 0.00, 0.037278, 0.410013, 0.976167, 0.037278, 0.035151, 0.037278, 0.151430, 0.035704, 0.292742, 0.292742, 0.000000, 7556.93, 7552.13, 7531.65, 17.73
40.9, 0.27, 0.27, 0.33, 0.00, 0.037278, 0.037278, 0.153261, 0.037278, 0.037278, 0.037278, 6.029646, 0.037278, 0.291119, 0.292742, 0.000000, 7575.36, 7570.05, 7551.23, 14.21
41.0, 0.28, 0.27, 0.33, 0.00, 0.037278, 0.037278, 0.151973, 0.037278, 0.037278, 0.037278, 2.342791, 0.037278, 0.292742, 0.292742, 0.000000, 7592.90, 7587.71, 7569.15, 13.70
41.1, 0.28, 0.27, 0.33, 0.00, 0.037278, 0.037278, 10.735383, 0.037278, 0.037278, 0.037278, 0.153005, 0.037278, 0.292742, 0.292742, 0.000000, 7611.01, 7603.97, 7587.97, 13.38
41.2, 0.28, 0.27, 0.34, 0.00, 0.037278, 2.189550, 0.037278, 0.037278, 0.037278, 0.037278, 0.096437, 0.037278, 0.076247, 0.076247, 0.000000, 7626.50, 7620.22, 7603.14, 24.83
41.3, 0.28, 0.27, 0.34, 0.00, 0.037278, 0.373032, 0.037278, 0.037278, 0.037278, 0.037278, 0.093324, 0.037278, 0.076247, 0.076247, 0.000000, 7643.84, 7638.53, 7623.49, 21.82
41.4, 0.28, 0.27, 0.34, 0.00, 2.643135, 0.037278, 8.414157, 0.037278, 0.037278, 0.037278, 0.092701, 0.037278, 0.292742, 0.292742, 0.000000, 7664.38, 7657.09, 7642.62, 16.45
41.5, 0.28, 0.26, 0.34, 0.00, 1.000967, 0.034085, 1.551023, 0.037278, 0.037278, 0.037278, 3.398094, 0.037278, 0.182330, 0.184495, 0.000000, 7683.71, 7675.58, 7661.95, 16.64
41.6, 0.28, 0.26, 0.34, 0.00, 0.037278, 0.573109, 0.036196, 0.037278, 0.037278, 0.037278, 2.349684, 0.037278, 0.076247, 0.076247, 0.000000, 7702.53, 7694.78, 7681.09, 17.15
41.7, 0.28, 0.27, 0.34, 0.00, 0.435088, 1.193113, 0.037278, 0.037278, 0.037278, 0.037278, 0.154818, 0.037278, 0.076247, 0.076247, 0.000000, 7720.64, 7711.81, 7698.11, 13.57
41.8, 0.28, 0.26, 0.34, 0.00, 1.744697, 1.591711, 8.780438, 0.037278, 0.037278, 0.037278, 0.153512, 0.037278, 0.076247, 0.076247, 0.000000, 7738.69, 7728.96, 7716.22, 19.01
41.9, 0.28, 0.26, 0.34, 0.00, 0.037278, 0.037278, 0.155280, 0.037278, 0.037278, 0.037278, 0.096660, 0.037278, 0.076247, 0.076247, 0.000000, 7759.36, 7748.10, 7733.44, 15.04
42.0, 0.28, 0.26, 0.34, 0.00, 0.201597, 0.333219, 0.037278, 0.034955, 0.037278, 0.037278, 0.154282, 0.037278, 0.292742, 0.292742, 0.000000, 7778.18, 7766.14, 7753.34, 15.68
42.1, 0.28, 0.26, 0.34, 0.00, 0.037278, 0.037278, 9.016535, 0.037278, 0.037278, 0.037278, 0.203078, 0.037278, 0.291119, 0.292742, 0.000000, 7798.98, 7784.58, 7770.50, 17.28
42.2, 0.29, 0.26, 0.34, 0.00, 0.037278, 0.037278, 0.139846, 0.037278, 0.037278, 0.037278, 0.155821, 0.037278, 0.292742, 0.292742, 0.000000, 7816.13, 7800.96, 7787.01, 16.00
42.3, 0.28, 0.27, 0.34, 0.00, 0.037278, 0.037278, 0.154750, 0.037278, 0.037278, 0.037278, 4.695471, 0.037278, 0.292742, 0.292742, 0.000000, 7835.90, 7819.97, 7804.29, 13.31
42.4, 0.28, 0.27, 0.34, 0.00, 0.037278, 0.037278, 1.317207, 0.037278, 0.036160, 0.037278, 7.297106, 0.037278, 0.076247, 0.076247, 0.000000, 7855.10, 7839.04, 7822.02, 15.23
42.5, 0.29, 0.27, 0.34, 0.00, 0.037278, 1.023705, 2.432833, 0.037278, 0.037278, 0.037278, 0.156041, 0.037278, 0.292742, 0.292742, 0.000000, 7874.94, 7857.73, 7841.66, 15.62
42.6, 0.29, 0.27, 0.34, 0.00, 2.643734, 0.032426, 1.916242, 0.037278, 0.037278, 0.033697, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 7893.12, 7876.42, 7858.82, 21.25
42.7, 0.29, 0.27, 0.34, 0.00, 0.037278, 0.222381, 4.472689, 0.037278, 0.037278, 0.037278, 4.650067, 0.035214, 0.292742, 0.292742, 0.000000, 7910.59, 7893.25, 7877.57, 17.66
42.8, 0.29, 0.27, 0.34, 0.00, 0.037278, 0.037278, 3.201684, 0.037278, 0.037278, 0.037278, 4.684776, 0.037278, 0.076247, 0.076247, 0.000000, 7925.06, 7911.30, 7894.02, 23.17
42.9, 0.29, 0.27, 0.34, 0.00, 0.037278, 0.037278, 1.776801, 0.037278, 0.037278, 0.260424, 1.277181, 0.037278, 0.076247, 0.076247, 0.000000, 7945.54, 7930.56, 7911.87, 20.29
43.0, 0.29, 0.27, 0.34, 0.00, 0.037278, 0.037278, 0.155936, 0.037278, 0.037278, 0.037278, 4.274874, 0.037278, 0.292742, 0.292742, 0.000000, 7964.67, 7951.17, 7930.30, 16.83
43.1, 0.30, 0.27, 0.34, 0.00, 0.037278, 0.747417, 0.037278, 0.037278, 0.037278, 0.037278, 4.599538, 0.037278, 0.292742, 0.292742, 0.000000, 7983.04, 7971.97, 7949.63, 17.92
43.2, 0.30, 0.28, 0.34, 0.00, 0.037278, 0.037278, 0.571990, 0.037278, 0.037278, 0.037278, 4.350748, 0.037278, 0.292742, 0.292742, 0.000000, 8001.47, 7990.46, 7967.23, 18.69
43.3, 0.30, 0.28, 0.34, 0.00, 0.920035, 0.037278, 0.037278, 0.037278, 0.778545, 0.037278, 1.378961, 0.037278, 0.292742, 0.292742, 0.000000, 8017.98, 8010.62, 7984.19, 20.48
43.4, 0.30, 0.28, 0.34, 0.00, 0.037278, 0.037278, 0.156145, 0.037278, 1.028831, 0.037278, 0.506393, 0.037278, 0.076247, 0.208310, 0.000000, 8038.66, 8027.14, 8002.37, 16.70
43.5, 0.30, 0.28, 0.34, 0.00, 0.037278, 0.037278, 1.299211, 0.037278, 0.037278, 0.037278, 1.999063, 0.037278, 0.182330, 0.130371, 0.000000, 8056.96, 8043.26, 8021.38, 18.75
43.6, 0.30, 0.28, 0.35, 0.00, 0.037278, 0.037278, 6.239151, 0.037278, 0.037278, 0.037278, 2.823572, 0.037278, 0.292742, 0.292742, 0.000000, 8074.50, 8063.04, 8040.06, 18.50
43.7, 0.30, 0.28, 0.35, 0.00, 0.037278, 0.037278, 5.495216, 0.037278, 0.037278, 0.037278, 0.150761, 0.037278, 0.292742, 0.292742, 0.000000, 8092.86, 8080.32, 8059.52, 19.33
43.8, 0.30, 0.28, 0.35, 0.00, 0.037278, 0.037278, 4.292071, 0.037278, 0.037278, 0.037278, 0.155416, 0.037278, 0.076247, 0.076247, 0.000000, 8113.22, 8101.38, 8076.86, 15.74
43.9, 0.30, 0.28, 0.35, 0.00, 0.037278, 0.037278, 3.052840, 0.037278, 1.557249, 0.037278, 0.095618, 0.037278, 0.292742, 0.292742, 0.000000, 8132.61, 8121.22, 8096.58, 13.06
44.0, 0.30, 0.28, 0.35, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.119305, 0.038008, 0.037278, 0.076247, 0.076247, 0.000000, 8149.06, 8140.29, 8116.03, 14.53
44.1, 0.30, 0.29, 0.35, 0.00, 0.037278, 0.037278, 1.974844, 0.037278, 0.037278, 0.037278, 4.319032, 0.033309, 0.292742, 0.292742, 0.000000, 8166.34, 8157.50, 8131.84, 20.93
44.2, 0.30, 0.29, 0.35, 0.00, 2.042399, 0.037278, 0.037278, 0.037278, 2.096234, 0.037278, 2.711428, 0.037278, 0.292742, 0.292742, 0.000000, 8186.11, 8176.00, 8150.46, 26.75
44.3, 0.31, 0.29, 0.35, 0.00, 0.035792, 0.953350, 2.076887, 0.037278, 0.685429, 0.037278, 3.135244, 0.037278, 0.182330, 0.076247, 0.000000, 8202.11, 8193.92, 8170.18, 20.42
44.4, 0.31, 0.29, 0.35, 0.00, 0.037278, 0.037278, 7.729724, 0.037278, 2.302094, 2.276260, 0.097986, 0.037278, 0.292742, 0.292742, 0.000000, 8220.42, 8210.30, 8186.43, 26.88
44.5, 0.30, 0.29, 0.35, 0.00, 0.037278, 0.037278, 5.373089, 0.037278, 0.037278, 0.037278, 2.558976, 0.037278, 0.288157, 0.292742, 0.000000, 8238.21, 8225.34, 8207.04, 20.93
44.6, 0.31, 0.29, 0.35, 0.00, 0.037278, 0.037278, 4.536523, 0.037278, 0.037278, 0.037278, 0.149856, 0.037278, 0.292742, 0.292742, 0.000000, 8256.45, 8244.48, 8225.22, 22.98
44.7, 0.30, 0.30, 0.35, 0.00, 0.037278, 0.037278, 0.522327, 0.037278, 0.037278, 0.037278, 1.538136, 0.037278, 0.270836, 0.184495, 0.000000, 8274.11, 8262.34, 8246.59, 23.87
44.8, 0.30, 0.30, 0.36, 0.00, 0.037278, 0.037278, 4.349054, 0.037278, 0.293166, 0.037278, 2.991870, 0.037278, 0.292742, 0.292742, 0.000000, 8292.29, 8281.02, 8264.26, 27.14
44.9, 0.31, 0.30, 0.36, 0.00, 0.036209, 0.037278, 1.884527, 0.037278, 0.037278, 0.037278, 6.963285, 0.037278, 0.076247, 0.076247, 0.000000, 8312.06, 8300.35, 8283.20, 16.13
45.0, 0.31, 0.30, 0.36, 0.00, 3.132072, 0.037278, 2.267417, 0.037278, 0.037278, 0.037278, 7.330053, 0.037278, 0.076247, 0.076247, 0.000000, 8331.97, 8320.77, 8303.30, 14.08
45.1, 0.31, 0.30, 0.36, 0.00, 0.489711, 0.037278, 7.580911, 0.037278, 0.037278, 0.037278, 5.056955, 0.033813, 0.292742, 0.292742, 0.000000, 8351.74, 8339.58, 8322.62, 19.65
45.2, 0.31, 0.30, 0.36, 0.00, 0.034176, 0.537415, 5.904057, 0.037278, 1.392416, 0.064972, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 8371.26, 8359.04, 8339.52, 22.40
45.3, 0.31, 0.30, 0.36, 0.00, 1.571375, 1.052184, 1.257593, 0.037278, 0.037278, 0.037278, 0.531563, 0.035415, 0.292742, 0.292742, 0.000000, 8391.36, 8376.13, 8358.98, 19.39
45.4, 0.31, 0.30, 0.36, 0.00, 0.037278, 0.037278, 3.625293, 0.037278, 0.037278, 0.032355, 2.979430, 0.037278, 0.076247, 0.076247, 0.000000, 8407.55, 8394.18, 8377.86, 19.33
45.5, 0.32, 0.30, 0.36, 0.00, 0.032780, 2.941557, 1.626351, 0.037278, 0.037278, 0.037278, 5.929483, 0.037278, 0.292742, 0.292742, 0.000000, 8426.69, 8413.82, 8396.10, 27.58
45.6, 0.32, 0.30, 0.36, 0.00, 0.037278, 0.037278, 6.193914, 0.032649, 0.037278, 1.844866, 5.343546, 0.037278, 0.292742, 0.292742, 0.000000, 8444.10, 8430.34, 8414.02, 18.88
45.7, 0.32, 0.30, 0.37, 0.00, 0.037278, 0.037278, 6.730240, 0.037278, 0.037278, 0.037278, 5.910584, 0.037278, 0.292742, 0.279917, 0.000000, 8462.53, 8449.66, 8432.70, 17.66
45.8, 0.32, 0.30, 0.37, 0.00, 0.037278, 0.037278, 9.749044, 0.037278, 0.037278, 0.037278, 6.898845, 0.037278, 0.076247, 0.076247, 0.000000, 8480.58, 8464.83, 8449.09, 21.70
45.9, 0.32, 0.31, 0.37, 0.00, 0.037278, 0.037278, 6.375257, 0.033834, 2.189618, 0.037278, 0.094896, 0.037278, 0.291119, 0.292742, 0.000000, 8500.42, 8484.29, 8468.22, 17.98
46.0, 0.32, 0.31, 0.37, 0.00, 0.037278, 0.033029, 1.207282, 0.037278, 0.037278, 0.037278, 5.311022, 0.033700, 0.076247, 0.076247, 0.000000, 8519.94, 8502.85, 8489.02, 19.26
46.1, 0.32, 0.31, 0.37, 0.00, 0.037278, 0.037278, 5.962200, 0.037278, 2.192536, 0.072459, 0.094896, 0.037278, 0.291119, 0.292742, 0.000000, 8539.71, 8521.73, 8506.11, 23.94
46.2, 0.32, 0.31, 0.37, 0.00, 0.037278, 1.969263, 1.842845, 0.037278, 0.037278, 1.281023, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 8559.87, 8540.48, 8523.84, 21.89
